Canale,Start_Time(s),End_Time(s)
EEGFp1,10.7734375,11.9921875
EEGFp1,16.5625,17.2734375
EEGFp1,19.1015625,22.1484375
EEGFp1,23.265625,25.703125
EEGFp1,27.328125,28.6484375
EEGFp1,29.765625,30.6796875
EEGFp1,32.3046875,34.7421875
EEGFp1,35.9609375,41.2421875
EEGFp1,43.4765625,47.640625
EEGFp1,48.65625,51.09375
EEGFp1,52.515625,54.75
EEGFp1,58,59.015625
EEGFp1,60.84375,63.890625
EEGFp1,65.0078125,67.140625
EEGFp1,69.171875,70.390625
EEGFp1,84.5078125,85.21875
EEGFp1,95.0703125,97.3046875
EEGFp1,101.0625,103.6015625
EEGFp1,105.4296875,111.9296875
EEGFp1,113.453125,116.296875
EEGFp1,117.4140625,119.0390625
EEGFp1,122.0859375,124.21875
EEGFp1,125.1328125,125.7421875
EEGFp1,127.46875,133.8671875
EEGFp1,135.4921875,136.9140625
EEGFp1,139.3515625,145.6484375
EEGFp1,146.5625,152.859375
EEGFp1,155.703125,156.515625
EEGFp1,157.4296875,158.546875
EEGFp1,160.4765625,162.9140625
EEGFp1,164.4375,165.65625
EEGFp1,166.7734375,168.09375
EEGFp1,170.0234375,176.5234375
EEGFp1,178.9609375,179.875
EEGFp1,181.296875,183.328125
EEGFp1,184.2421875,189.3203125
EEGFp1,192.0625,198.765625
EEGFp1,202.21875,203.9453125
EEGFp1,205.671875,206.9921875
EEGFp1,208.109375,210.140625
EEGFp1,211.96875,215.828125
EEGFp1,217.25,223.8515625
EEGFp1,228.1171875,228.7265625
EEGFp1,233.5,234.109375
EEGFp1,236.0390625,238.78125
EEGFp1,241.3203125,242.9453125
EEGFp1,245.1796875,246.09375
EEGFp1,254.3203125,256.65625
EEGFp1,260.0078125,261.734375
EEGFp1,265.2890625,265.8984375
EEGFp1,290.171875,291.59375
EEGFp1,294.4375,295.25
EEGFp1,315.96875,316.78125
EEGFp1,335.46875,336.078125
EEGFp1,338.4140625,339.328125
EEGFp1,347.25,347.9609375
EEGFp1,358.21875,358.828125
EEGFp1,363.1953125,365.125
EEGFp1,371.21875,372.03125
EEGFp1,374.1640625,374.7734375
EEGFp1,377.71875,378.328125
EEGFp1,380.96875,383.8125
EEGFp1,394.2734375,394.984375
EEGFp1,396.9140625,398.640625
EEGFp1,404.125,405.34375
EEGFp1,417.0234375,417.9375
EEGFp1,421.1875,421.796875
EEGFp1,445.765625,446.4765625
EEGFp1,462.1171875,463.4375
EEGFp1,464.7578125,466.484375
EEGFp1,497.2578125,501.3203125
EEGFp1,504.0625,504.671875
EEGFp1,506.09375,507.2109375
EEGFp1,510.2578125,511.578125
EEGFp1,517.0625,517.875
EEGFp1,525.6953125,526.40625
EEGFp1,562.2578125,562.8671875
EEGFp1,566.3203125,567.7421875
EEGFp1,573.53125,574.2421875
EEGFp1,578.9140625,579.625
EEGFp1,591.7109375,592.7265625
EEGFp1,648.078125,648.7890625
EEGFp1,650.921875,653.765625
