Canale,Start_Time(s),End_Time(s)
EEGFp1,53.0234375,53.6328125
EEGFp1,167.078125,167.7890625
EEGFp1,200.0859375,201.1015625
EEGFp1,450.3359375,451.046875
EEGFp1,513.609375,514.21875
EEGFp1,567.4375,568.25
EEGFp1,581.5546875,582.1640625
EEGFp1,607.7578125,608.3671875
EEGFp1,614.15625,614.96875
EEGFp1,644.9296875,645.5390625
EEGFp1,670.625,671.4375
EEGFp1,707.0859375,707.796875
EEGFp1,722.421875,723.03125
EEGFp1,727.3984375,728.3125
EEGFp1,745.2734375,745.8828125
EEGFp1,761.3203125,762.1328125
EEGFp1,788.4375,789.3515625
EEGFp1,811.4921875,812.7109375
EEGFp1,839.5234375,840.1328125
EEGFp1,907.1640625,907.7734375
EEGFp1,935.1953125,936.71875
EEGFp1,1008.3203125,1008.9296875
EEGFp1,1065.3984375,1066.0078125
EEGFp1,1205.859375,1206.7734375
EEGFp1,3240.8671875,3241.4765625
EEGFp1,3762.1875,3762.796875
EEGFp1,3841,3841.609375
EEGFp1,4000.65625,4001.46875
EEGFp1,4113.6953125,4114.40625
EEGFp1,4124.15625,4124.765625
EEGFp1,4183.5703125,4184.1796875
EEGFp1,4274.5703125,4276.5
EEGFp1,4293.8671875,4294.4765625
EEGFp1,4336.7265625,4337.3359375
EEGFp1,4341.3984375,4342.6171875
EEGFp1,4356.0234375,4358.359375
EEGFp1,4382.734375,4383.34375
EEGFp1,4384.8671875,4386.59375
EEGFp1,4393.3984375,4394.0078125
EEGFp1,4408.6328125,4409.34375
EEGFp1,4418.7890625,4419.8046875
EEGFp1,4443.3671875,4444.28125
EEGFp1,4447.4296875,4448.0390625
EEGFp1,4455.7578125,4456.7734375
EEGFp1,4459.3125,4460.328125
EEGFp2,52.109375,52.71875
EEGFp2,181.8046875,182.4140625
EEGFp2,200.1875,201.203125
EEGFp2,348.265625,348.875
EEGFp2,428.6015625,429.3125
EEGFp2,520.515625,521.125
EEGFp2,567.3359375,568.25
EEGFp2,571.1953125,572.0078125
EEGFp2,615.2734375,615.8828125
EEGFp2,623.5,624.2109375
EEGFp2,637.4140625,638.125
EEGFp2,706.984375,707.59375
