Canale,Start_Time(s),End_Time(s)
EEGFp1,260.3125,261.2265625
EEGFp1,480.09375,481.0078125
EEGFp1,526.40625,527.015625
EEGFp1,550.375,551.0859375
EEGFp1,683.3203125,683.9296875
EEGFp1,832.2109375,832.921875
EEGFp1,973.5859375,974.296875
EEGFp1,1031.2734375,1031.8828125
EEGFp2,108.578125,109.2890625
EEGFp2,260.4140625,261.2265625
EEGFp2,480.09375,480.703125
EEGFp2,574.953125,575.6640625
EEGFp2,588.96875,589.578125
EEGFp2,976.53125,977.140625
EEGFp2,1031.171875,1031.8828125
EEGFp2,1041.4296875,1042.2421875
EEGF7,260.515625,261.328125
EEGF7,275.546875,276.15625
EEGF7,412.25,412.9609375
EEGF7,568.3515625,569.265625
EEGF7,592.625,593.3359375
EEGF7,732.375,732.984375
EEGF7,935.1953125,936.109375
EEGF7,1031.2734375,1031.8828125
EEGF3,260.4140625,261.2265625
EEGF3,275.546875,276.15625
EEGF3,412.3515625,412.9609375
EEGF3,414.7890625,415.3984375
EEGF3,464.453125,465.0625
EEGF3,518.078125,518.6875
EEGF3,550.375,551.0859375
EEGF3,935.296875,936.3125
EEGFz,73.1328125,73.84375
EEGFz,164.5390625,165.3515625
EEGFz,184.8515625,185.4609375
EEGFz,260.6171875,261.2265625
EEGFz,275.546875,276.15625
EEGFz,440.1796875,440.7890625
EEGFz,464.046875,464.9609375
EEGFz,518.078125,518.6875
EEGFz,529.1484375,529.7578125
EEGFz,550.375,551.0859375
EEGFz,568.3515625,569.265625
EEGFz,607.046875,607.65625
EEGFz,656.5078125,657.3203125
EEGFz,958.453125,959.1640625
EEGF4,164.84375,165.453125
EEGF4,260.4140625,261.328125
EEGF4,275.546875,276.15625
EEGF4,463.9453125,465.0625
EEGF4,493.1953125,493.8046875
EEGF4,518.078125,518.7890625
EEGF4,550.375,551.2890625
EEGF4,1031.2734375,1031.8828125
EEGF4,1041.734375,1042.34375
EEGF8,412.7578125,413.46875
EEGF8,455.2109375,456.0234375
EEGF8,480.09375,480.703125
EEGF8,517.9765625,518.7890625
EEGF8,550.2734375,550.8828125
EEGF8,588.8671875,589.6796875
EEGF8,607.1484375,607.859375
EEGF8,958.453125,959.1640625
EEGT3,42.359375,43.171875
EEGT3,384.3203125,384.9296875
EEGT3,391.9375,392.546875
EEGT3,401.484375,404.9375
EEGT3,407.6796875,408.2890625
EEGT3,666.5625,667.171875
EEGT3,1015.328125,1015.9375
EEGT3,1031.171875,1031.78125
EEGC3,73.1328125,73.7421875
EEGC3,225.8828125,226.4921875
EEGC3,260.6171875,261.2265625
EEGC3,268.1328125,268.7421875
EEGC3,412.453125,413.5703125
EEGC3,423.015625,423.625
EEGC3,512.2890625,513
EEGC3,517.9765625,518.890625
EEGC3,550.375,551.1875
EEGC3,588.5625,589.375
EEGC3,832.3125,833.8359375
EEGC3,836.984375,837.6953125
EEGC3,943.9296875,944.84375
EEGC3,972.0625,972.671875
EEGC3,1007.7109375,1008.421875
EEGC3,1013.3984375,1014.2109375
EEGC3,1041.328125,1042.0390625
EEGCz,173.6796875,174.2890625
EEGCz,175.40625,176.015625
EEGCz,225.8828125,226.4921875
EEGCz,254.7265625,255.3359375
EEGCz,406.96875,407.578125
EEGCz,412.25,413.5703125
EEGCz,418.34375,418.953125
EEGCz,435.5078125,436.1171875
EEGCz,440.078125,440.6875
EEGCz,451.453125,452.0625
EEGCz,464.3515625,465.0625
EEGCz,475.21875,475.828125
EEGCz,517.671875,518.5859375
EEGCz,526.3046875,527.1171875
EEGCz,550.375,551.1875
EEGCz,574.953125,575.5625
EEGCz,591.7109375,592.3203125
EEGCz,642.8984375,643.9140625
EEGCz,652.0390625,652.953125
EEGCz,832.2109375,832.8203125
EEGCz,906.046875,906.9609375
EEGCz,914.2734375,914.984375
EEGCz,943.9296875,945.046875
EEGCz,984.9609375,985.5703125
EEGCz,1006.796875,1007.5078125
EEGCz,1044.2734375,1045.1875
EEGC4,140.265625,140.9765625
EEGC4,210.6484375,211.4609375
EEGC4,260.6171875,261.2265625
EEGC4,267.3203125,267.9296875
EEGC4,275.546875,276.15625
EEGC4,295.1484375,295.7578125
EEGC4,325.0078125,325.8203125
EEGC4,408.390625,409.1015625
EEGC4,412.3515625,413.0625
EEGC4,414.890625,415.6015625
EEGC4,444.2421875,445.2578125
EEGC4,458.6640625,459.375
EEGC4,461.8125,462.5234375
EEGC4,493.296875,493.90625
EEGC4,526.3046875,526.9140625
EEGC4,550.578125,551.1875
EEGC4,591.40625,592.015625
EEGC4,600.0390625,600.75
EEGC4,653.4609375,654.2734375
EEGC4,908.28125,908.890625
EEGC4,952.0546875,952.765625
EEGC4,961.6015625,962.3125
EEGC4,1015.2265625,1015.8359375
EEGC4,1044.375,1045.4921875
EEGT4,275.4453125,276.0546875
EEGT4,607.1484375,607.7578125
EEGT4,782.140625,782.8515625
EEGT4,789.5546875,790.1640625
EEGT4,836.375,837.1875
EEGT5,70.59375,71.203125
EEGT5,185.15625,185.8671875
EEGT5,214.9140625,215.9296875
EEGT5,255.640625,256.25
EEGT5,275.546875,276.2578125
EEGT5,283.875,284.6875
EEGT5,294.03125,294.7421875
EEGT5,321.25,321.859375
EEGT5,327.0390625,327.6484375
EEGT5,412.25,415.296875
EEGT5,417.0234375,417.6328125
EEGT5,423.21875,423.828125
EEGT5,442.4140625,443.0234375
EEGT5,448.40625,449.3203125
EEGT5,466.484375,467.09375
EEGT5,475.21875,475.9296875
EEGT5,480.09375,480.703125
EEGT5,483.8515625,484.8671875
EEGT5,512.1875,512.796875
EEGT5,515.9453125,516.5546875
EEGT5,550.375,551.4921875
EEGT5,642.4921875,643.1015625
EEGT5,920.46875,921.484375
EEGT5,932.1484375,932.9609375
EEGT5,1000.6015625,1001.3125
EEGT5,1013.3984375,1014.109375
EEGP3,166.9765625,167.7890625
EEGP3,214.5078125,215.21875
EEGP3,257.265625,258.078125
EEGP3,265.390625,266.203125
EEGP3,275.546875,276.15625
EEGP3,283.7734375,284.5859375
EEGP3,404.2265625,404.8359375
EEGP3,412.25,413.5703125
EEGP3,417.0234375,417.734375
EEGP3,419.15625,419.765625
EEGP3,423.015625,423.625
EEGP3,432.359375,434.390625
EEGP3,439.671875,440.28125
EEGP3,448.40625,449.015625
EEGP3,460.0859375,461.3046875
EEGP3,475.1171875,475.9296875
EEGP3,477.25,477.9609375
EEGP3,480.09375,480.703125
EEGP3,488.421875,489.1328125
EEGP3,512.1875,513
EEGP3,515.5390625,516.5546875
EEGP3,538.4921875,539.1015625
EEGP3,543.0625,543.671875
EEGP3,550.2734375,551.796875
EEGP3,556.46875,557.078125
EEGP3,599.734375,600.4453125
EEGP3,616.0859375,616.796875
EEGP3,669.1015625,669.7109375
EEGP3,712.1640625,713.078125
EEGP3,749.9453125,750.65625
EEGP3,789.7578125,790.46875
EEGP3,907.1640625,907.7734375
EEGP3,920.46875,921.5859375
EEGP3,935.296875,936.109375
EEGP3,1006.4921875,1008.421875
EEGPz,65.109375,65.921875
EEGPz,81.96875,82.6796875
EEGPz,93.8515625,94.4609375
EEGPz,116.5,117.2109375
EEGPz,119.953125,120.765625
EEGPz,122.0859375,123
EEGPz,128.6875,129.6015625
EEGPz,140.5703125,141.1796875
EEGPz,150.21875,150.828125
EEGPz,167.7890625,168.8046875
EEGPz,173.2734375,173.8828125
EEGPz,186.78125,187.390625
EEGPz,189.1171875,190.9453125
EEGPz,199.2734375,200.0859375
EEGPz,206.3828125,206.9921875
EEGPz,220.90625,221.8203125
EEGPz,225.78125,226.59375
EEGPz,254.7265625,255.84375
EEGPz,260.6171875,261.328125
EEGPz,265.390625,266.9140625
EEGPz,268.234375,268.84375
EEGPz,275.34375,276.359375
EEGPz,279,279.9140625
EEGPz,282.046875,282.65625
EEGPz,285.90625,286.71875
EEGPz,294.84375,295.65625
EEGPz,304.2890625,305
EEGPz,309.46875,310.28125
EEGPz,318.609375,319.3203125
EEGPz,329.578125,330.1875
EEGPz,403.0078125,407.6796875
EEGPz,411.03125,413.5703125
EEGPz,416.921875,417.53125
EEGPz,422.9140625,423.9296875
EEGPz,430.0234375,433.0703125
EEGPz,434.1875,436.1171875
EEGPz,438.7578125,440.3828125
EEGPz,443.328125,443.9375
EEGPz,446.578125,447.2890625
EEGPz,450.1328125,450.7421875
EEGPz,454.90625,455.515625
EEGPz,458.5625,459.375
EEGPz,461.8125,462.625
EEGPz,466.5859375,467.296875
EEGPz,469.328125,470.0390625
EEGPz,479.9921875,481.6171875
EEGPz,493.3984375,495.328125
EEGPz,496.75,498.2734375
EEGPz,503.046875,503.7578125
EEGPz,513.8125,514.421875
EEGPz,526.3046875,527.625
EEGPz,548.0390625,551.1875
EEGPz,566.3203125,568.3515625
EEGPz,572.2109375,573.0234375
EEGPz,574.8515625,575.5625
EEGPz,587.0390625,587.6484375
EEGPz,591.609375,592.421875
EEGPz,600.0390625,600.75
EEGPz,602.375,603.2890625
EEGPz,615.6796875,616.2890625
EEGPz,624.3125,625.2265625
EEGPz,651.9375,653.96875
EEGPz,663.109375,663.71875
EEGPz,668.8984375,669.5078125
EEGPz,712.5703125,713.3828125
EEGPz,714.3984375,715.109375
EEGPz,723.03125,724.453125
EEGPz,771.4765625,773.203125
EEGPz,781.9375,783.15625
EEGPz,784.4765625,785.2890625
EEGPz,791.484375,792.5
EEGPz,814.4375,815.25
EEGPz,825.40625,826.3203125
EEGPz,833.125,833.734375
EEGPz,902.796875,903.609375
EEGPz,904.828125,909.296875
EEGPz,913.359375,914.984375
EEGPz,917.3203125,917.9296875
EEGPz,921.1796875,921.9921875
EEGPz,926.5625,927.375
EEGPz,933.3671875,933.9765625
EEGPz,935.6015625,936.2109375
EEGPz,939.5625,940.2734375
EEGPz,943.9296875,945.1484375
EEGPz,955.7109375,956.7265625
EEGPz,958.25,960.5859375
EEGPz,965.15625,965.8671875
EEGPz,972.0625,972.7734375
EEGPz,984.859375,985.5703125
EEGPz,998.265625,999.484375
EEGPz,1005.984375,1008.421875
EEGPz,1014.4140625,1015.734375
EEGPz,1020,1020.7109375
EEGPz,1031.2734375,1031.984375
EEGPz,1044.171875,1045.390625
EEGP4,80.8515625,81.4609375
EEGP4,93.953125,94.6640625
EEGP4,97.7109375,98.3203125
EEGP4,103.09375,103.8046875
EEGP4,128.5859375,129.296875
EEGP4,140.5703125,141.7890625
EEGP4,144.6328125,145.8515625
EEGP4,154.7890625,155.3984375
EEGP4,164.5390625,165.453125
EEGP4,168.09375,168.8046875
EEGP4,205.9765625,206.9921875
EEGP4,225.78125,226.4921875
EEGP4,249.953125,250.6640625
