Canale,Start_Time(s),End_Time(s)
EEGFp1,210.8515625,211.6640625
EEGFp1,533.4140625,534.734375
EEGFp1,612.4296875,613.75
EEGFp1,758.4765625,759.390625
EEGFp1,832.921875,833.53125
EEGFp1,934.28125,935.296875
EEGFp1,1265.984375,1266.6953125
EEGFp1,1667.2578125,1667.96875
EEGFp1,1791.5703125,1792.1796875
EEGFp1,1796.34375,1797.5625
EEGFp1,1857.28125,1858.1953125
EEGFp1,1876.6796875,1877.2890625
EEGFp1,2581.015625,2581.9296875
EEGFp1,3342.328125,3343.2421875
EEGFp1,3347.609375,3348.421875
EEGFp1,3354.6171875,3355.4296875
EEGFp1,3381.328125,3382.0390625
EEGFp1,3533.875,3534.484375
EEGFp2,533.4140625,534.53125
EEGFp2,612.4296875,613.75
EEGFp2,699.3671875,700.28125
EEGFp2,763.046875,763.65625
EEGFp2,815.65625,816.265625
EEGFp2,934.28125,934.9921875
EEGFp2,1796.34375,1797.4609375
EEGFp2,1857.28125,1858.09375
EEGFp2,1876.6796875,1877.2890625
EEGFp2,2581.21875,2581.9296875
EEGFp2,3306.375,3306.984375
EEGFp2,3342.125,3343.2421875
EEGFp2,3354.6171875,3355.4296875
EEGFp2,3358.578125,3359.2890625
EEGFp2,3513.765625,3514.375
EEGFp2,3533.875,3534.484375
EEGF7,533.4140625,534.0234375
EEGF7,612.53125,613.546875
EEGF7,705.15625,706.171875
EEGF7,832.921875,833.53125
EEGF7,934.484375,935.1953125
EEGF7,1096.984375,1097.6953125
EEGF7,1292.6953125,1293.3046875
EEGF7,1796.6484375,1798.0703125
EEGF7,1929.0859375,1929.6953125
EEGF7,3342.328125,3343.2421875
EEGF7,3354.6171875,3355.328125
EEGF7,3394.53125,3395.140625
EEGF7,3465.015625,3466.03125
EEGF7,3528.4921875,3529.203125
EEGF7,3533.875,3534.5859375
EEGF3,532.90625,534.0234375
EEGF3,612.4296875,613.2421875
EEGF3,646.046875,646.65625
EEGF3,705.5625,706.171875
EEGF3,733.796875,734.609375
EEGF3,744.0546875,744.765625
EEGF3,757.15625,759.390625
EEGF3,784.6796875,785.4921875
EEGF3,832.8203125,834.2421875
EEGF3,851.40625,852.421875
EEGF3,864.3046875,865.3203125
EEGF3,883.5,884.3125
EEGF3,890.8125,891.421875
EEGF3,899.0390625,900.0546875
EEGF3,933.3671875,935.296875
EEGF3,968.7109375,969.3203125
EEGF3,978.5625,979.984375
EEGF3,988.515625,989.125
EEGF3,1023.453125,1024.875
EEGF3,1097.0859375,1098.40625
EEGF3,1131.2109375,1131.8203125
EEGF3,1265.8828125,1266.796875
EEGF3,1408.6796875,1409.2890625
EEGF3,1791.265625,1791.875
EEGF3,1797.359375,1798.171875
EEGF3,1856.7734375,1858.296875
EEGF3,1876.6796875,1877.2890625
EEGF3,1916.4921875,1917.203125
EEGF3,3306.78125,3307.59375
EEGF3,3311.3515625,3311.9609375
EEGF3,3325.265625,3325.875
EEGF3,3342.4296875,3343.2421875
EEGF3,3354.3125,3355.328125
EEGF3,3359.1875,3359.8984375
EEGF3,3399.1015625,3399.9140625
EEGF3,3400.9296875,3401.640625
EEGF3,3416.265625,3418.09375
EEGF3,3465.015625,3466.4375
EEGF3,3469.5859375,3470.3984375
EEGF3,3494.671875,3495.7890625
EEGF3,3503.3046875,3504.625
EEGF3,3519.859375,3522.703125
EEGF3,3525.953125,3527.0703125
EEGF3,3533.7734375,3534.5859375
EEGF3,3543.7265625,3544.3359375
EEGF3,3545.3515625,3545.9609375
EEGF3,3551.6484375,3552.2578125
EEGF3,3560.5859375,3561.5
EEGF3,3572.0625,3572.875
EEGF3,3594.203125,3595.625
EEGF3,3651.3828125,3652.5
EEGF3,3667.328125,3667.9375
EEGF3,3695.0546875,3695.765625
EEGF3,3713.1328125,3713.84375
EEGF3,3732.53125,3733.140625
EEGF3,3776.7109375,3777.3203125
EEGF3,3819.671875,3820.6875
EEGF3,3832.0625,3832.671875
EEGF3,3983.8984375,3984.5078125
EEGF3,4076.5234375,4077.1328125
EEGFz,532.90625,534.9375
EEGFz,612.4296875,613.2421875
EEGFz,645.9453125,646.5546875
EEGFz,715.0078125,716.6328125
EEGFz,733.8984375,734.7109375
EEGFz,738.5703125,739.1796875
EEGFz,742.328125,743.0390625
EEGFz,744.0546875,744.765625
EEGFz,757.6640625,759.390625
EEGFz,784.78125,785.4921875
EEGFz,828.5546875,829.1640625
EEGFz,832.8203125,833.734375
EEGFz,842.9765625,843.5859375
EEGFz,851.3046875,852.5234375
EEGFz,855.9765625,856.6875
EEGFz,860.0390625,860.8515625
EEGFz,884.109375,885.125
EEGFz,899.0390625,900.15625
EEGFz,917.1171875,917.7265625
EEGFz,934.28125,935.296875
EEGFz,938.546875,939.15625
EEGFz,953.375,954.0859375
EEGFz,964.0390625,964.6484375
EEGFz,978.5625,979.78125
EEGFz,988.6171875,989.2265625
EEGFz,1023.5546875,1025.1796875
EEGFz,1033.40625,1034.1171875
EEGFz,1040.4140625,1041.2265625
EEGFz,1057.171875,1057.78125
EEGFz,1087.234375,1087.9453125
EEGFz,1097.0859375,1098.203125
EEGFz,1266.0859375,1266.6953125
EEGFz,1608.5546875,1609.1640625
EEGFz,1797.15625,1798.375
EEGFz,1856.7734375,1858.296875
EEGFz,1876.6796875,1877.2890625
EEGFz,1899.53125,1900.2421875
EEGFz,2022.7265625,2023.5390625
EEGFz,2268.40625,2269.015625
EEGFz,3306.4765625,3307.59375
EEGFz,3324.65625,3325.875
EEGFz,3336.1328125,3336.7421875
EEGFz,3341.3125,3343.2421875
EEGFz,3354.4140625,3355.2265625
EEGFz,3359.2890625,3360.203125
EEGFz,3381.328125,3382.0390625
EEGFz,3398.796875,3400.015625
EEGFz,3400.9296875,3401.5390625
EEGFz,3417.28125,3418.1953125
EEGFz,3420.4296875,3421.34375
EEGFz,3440.5390625,3441.859375
EEGFz,3453.9453125,3454.7578125
EEGFz,3465.1171875,3466.4375
EEGFz,3482.1796875,3482.7890625
EEGFz,3513.765625,3514.4765625
EEGFz,3519.7578125,3521.28125
EEGFz,3525.953125,3526.96875
EEGFz,3533.875,3535.5
EEGFz,3545.3515625,3546.3671875
EEGFz,3551.6484375,3552.5625
EEGFz,3567.390625,3568.40625
EEGFz,3651.484375,3652.5
EEGFz,3660.1171875,3661.3359375
EEGFz,3667.2265625,3667.9375
EEGFz,3672.40625,3673.1171875
EEGFz,3692.6171875,3693.2265625
EEGFz,3776.7109375,3777.421875
EEGFz,3817.1328125,3817.9453125
EEGFz,3831.9609375,3832.7734375
EEGFz,3912.6015625,3913.3125
EEGF4,533.109375,533.8203125
EEGF4,612.4296875,614.0546875
EEGF4,650.8203125,651.4296875
EEGF4,733.8984375,734.609375
EEGF4,744.15625,744.765625
EEGF4,823.0703125,823.6796875
EEGF4,832.921875,834.0390625
EEGF4,864.8125,865.421875
EEGF4,934.28125,935.3984375
EEGF4,938.0390625,938.6484375
EEGF4,964.0390625,964.6484375
EEGF4,974.296875,974.90625
EEGF4,1073.625,1074.3359375
EEGF4,1097.1875,1097.796875
EEGF4,1448.2890625,1449
EEGF4,1791.7734375,1792.5859375
EEGF4,1797.15625,1798.171875
EEGF4,1856.7734375,1859.3125
EEGF4,1876.6796875,1877.8984375
EEGF4,3305.15625,3307.2890625
EEGF4,3324.65625,3325.875
EEGF4,3336.1328125,3336.7421875
EEGF4,3341.3125,3343.34375
EEGF4,3354.4140625,3355.328125
EEGF4,3358.6796875,3360.203125
EEGF4,3381.2265625,3382.0390625
EEGF4,3400.7265625,3401.5390625
EEGF4,3416.265625,3417.890625
