Canale,durata(s)
EEGFp1,8.6328125
EEGFp1,11.0703125
EEGFp1,4.9765625
EEGFp1,4.671875
EEGFp1,14.3203125
EEGFp1,3.1484375
EEGFp1,19.5
EEGFp1,8.328125
EEGFp1,7.515625
EEGFp1,0.9140625
EEGFp1,5.6875
EEGFp1,7.515625
EEGFp1,2.640625
EEGFp1,8.4296875
EEGFp1,1.5234375
EEGFp1,6.3984375
EEGFp1,0.7109375
EEGFp1,3.9609375
EEGFp1,6.09375
EEGFp1,1.421875
EEGFp1,1.3203125
EEGFp1,2.03125
EEGFp1,0.8125
EEGFp1,7.0078125
EEGFp1,5.078125
EEGFp1,9.2421875
EEGFp1,7.4140625
EEGFp1,10.2578125
EEGFp1,0.609375
EEGFp1,3.25
EEGFp1,0.609375
EEGFp1,0.7109375
EEGFp1,1.3203125
EEGFp1,4.1640625
EEGFp1,14.1171875
EEGFp1,10.4609375
EEGFp1,7.71875
EEGFp1,0.7109375
EEGFp1,1.9296875
EEGFp1,6.5
EEGFp1,36.8671875
EEGFp1,6.8046875
EEGFp1,10.2578125
EEGFp1,2.640625
EEGFp1,4.0625
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,7.109375
EEGFp1,4.3671875
EEGFp1,23.2578125
EEGFp1,7.0078125
EEGFp1,13
EEGFp1,4.1640625
EEGFp1,1.015625
EEGFp1,0.9140625
EEGFp1,8.2265625
EEGFp1,1.3203125
EEGFp1,0.7109375
EEGFp1,0.7109375
EEGFp1,0.609375
EEGFp1,5.5859375
EEGFp1,3.25
EEGFp1,4.0625
EEGFp1,7.0078125
EEGFp1,2.9453125
EEGFp1,8.8359375
EEGFp1,0.8125
EEGFp1,1.015625
EEGFp1,21.2265625
EEGFp1,4.1640625
EEGFp1,2.1328125
EEGFp1,8.9375
EEGFp1,5.6875
EEGFp1,5.6875
EEGFp1,1.9296875
EEGFp1,4.1640625
EEGFp1,1.421875
EEGFp1,1.3203125
EEGFp1,1.3203125
EEGFp1,3.25
EEGFp1,6.1953125
EEGFp1,4.0625
EEGFp1,4.1640625
EEGFp1,0.7109375
EEGFp1,2.4375
EEGFp1,12.2890625
EEGFp1,2.4375
EEGFp1,20.3125
EEGFp1,6.3984375
EEGFp1,7.109375
EEGFp1,1.7265625
EEGFp1,27.015625
EEGFp1,6.8046875
EEGFp1,4.7734375
EEGFp1,0.9140625
EEGFp1,3.7578125
EEGFp1,8.734375
EEGFp1,0.7109375
EEGFp1,3.5546875
EEGFp1,0.9140625
EEGFp1,0.8125
EEGFp1,1.1171875
EEGFp1,0.7109375
EEGFp1,0.7109375
EEGFp1,0.9140625
EEGFp1,1.015625
EEGFp1,0.7109375
EEGFp1,1.421875
EEGFp1,0.9140625
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,0.7109375
EEGFp1,0.609375
EEGFp1,1.1171875
EEGFp1,0.7109375
EEGFp1,0.7109375
EEGFp1,1.1171875
EEGFp1,2.3359375
EEGFp1,0.7109375
EEGFp1,0.7109375
EEGFp1,0.609375
EEGFp1,2.03125
EEGFp1,1.015625
EEGFp1,1.015625
EEGFp1,1.625
EEGFp1,0.609375
EEGFp1,0.9140625
EEGFp1,0.8125
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,0.9140625
EEGFp1,0.609375
EEGFp1,0.7109375
EEGFp1,1.828125
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,0.9140625
EEGFp1,0.7109375
EEGFp1,1.015625
EEGFp1,0.7109375
EEGFp1,1.421875
EEGFp1,1.21875
EEGFp1,0.9140625
EEGFp1,0.8125
EEGFp1,0.7109375
EEGFp1,0.7109375
EEGFp1,0.9140625
EEGFp1,0.9140625
EEGFp1,0.8125
EEGFp1,0.609375
EEGFp1,0.7109375
EEGFp1,0.609375
EEGFp1,0.7109375
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,0.8125
EEGFp1,0.9140625
EEGFp1,0.7109375
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,0.7109375
EEGFp1,0.7109375
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,1.1171875
EEGFp1,0.9140625
EEGFp1,0.9140625
EEGFp1,1.015625
EEGFp1,0.7109375
EEGFp1,0.609375
