Canale,Start_Time(s),End_Time(s)
EEGFp1,8.1328125,8.7421875
EEGFp1,12.5,13.71875
EEGFp1,16.0546875,19.7109375
EEGFp1,21.9453125,22.9609375
EEGFp1,24.28125,27.2265625
EEGFp1,30.2734375,30.984375
EEGFp1,32,32.8125
EEGFp1,34.3359375,37.484375
EEGFp1,38.3984375,40.2265625
EEGFp1,43.2734375,44.796875
EEGFp1,52.4140625,53.0234375
EEGFp1,57.390625,58.3046875
EEGFp1,59.421875,60.5390625
EEGFp1,64.296875,67.34375
EEGFp1,79.125,79.8359375
EEGFp1,93.75,95.578125
EEGFp1,97.1015625,97.7109375
EEGFp1,99.234375,99.9453125
EEGFp1,103.8046875,104.4140625
EEGFp1,106.8515625,107.96875
EEGFp1,109.0859375,109.6953125
EEGFp1,111.3203125,111.9296875
EEGFp1,113.1484375,114.0625
EEGFp1,121.4765625,123.8125
EEGFp1,136.9140625,137.625
EEGFp1,141.890625,142.6015625
EEGFp1,144.125,145.6484375
EEGFp1,150.1171875,152.046875
EEGFp1,157.0234375,158.953125
EEGFp1,160.578125,161.1875
EEGFp1,165.65625,166.265625
EEGFp1,167.890625,169.109375
EEGFp1,171.2421875,173.0703125
EEGFp1,179.1640625,180.28125
EEGFp1,182.0078125,186.578125
EEGFp1,189.7265625,190.5390625
EEGFp1,192.875,196.125
EEGFp1,198.2578125,199.375
EEGFp1,201,202.1171875
EEGFp1,205.3671875,206.3828125
EEGFp1,210.0390625,210.75
EEGFp1,219.6875,221.109375
EEGFp1,224.96875,225.578125
EEGFp1,227.1015625,230.1484375
EEGFp1,231.1640625,232.484375
EEGFp1,235.328125,235.9375
EEGFp1,238.375,239.1875
EEGFp1,240.1015625,241.5234375
EEGFp1,243.65625,244.265625
EEGFp1,245.890625,249.6484375
EEGFp1,252.2890625,255.9453125
EEGFp1,258.6875,260.8203125
EEGFp1,261.8359375,269.3515625
EEGFp1,274.6328125,276.8671875
EEGFp1,282.9609375,284.6875
EEGFp1,291.796875,293.1171875
EEGFp1,300.53125,302.15625
EEGFp1,306.21875,307.1328125
EEGFp1,333.1328125,334.3515625
EEGFp1,337.6015625,338.2109375
EEGFp1,339.125,341.8671875
EEGFp1,346.640625,347.9609375
EEGFp1,349.7890625,352.328125
EEGFp1,361.7734375,362.3828125
EEGFp1,363.90625,364.6171875
EEGFp1,367.8671875,373.1484375
EEGFp1,374.1640625,378.9375
EEGFp1,381.375,382.0859375
EEGFp1,383.7109375,384.9296875
EEGFp1,391.328125,393.359375
EEGFp1,395.4921875,396.5078125
EEGFp1,397.9296875,399.9609375
EEGFp1,401.28125,402.1953125
EEGFp1,404.328125,405.0390625
EEGFp1,408.1875,411.03125
EEGFp1,413.9765625,414.5859375
EEGFp1,421.8984375,422.5078125
EEGFp1,432.15625,433.6796875
EEGFp1,438.453125,439.0625
EEGFp1,445.4609375,446.8828125
EEGFp1,459.578125,460.2890625
EEGFp1,462.9296875,464.7578125
EEGFp1,465.671875,468.109375
EEGFp1,476.5390625,479.9921875
EEGFp1,490.65625,493.09375
EEGFp1,497.765625,498.78125
EEGFp1,501.21875,501.828125
EEGFp1,502.9453125,504.5703125
EEGFp1,509.0390625,509.953125
EEGFp1,511.578125,512.2890625
EEGFp1,518.890625,519.703125
EEGFp1,529.25,530.265625
EEGFp1,531.484375,534.2265625
EEGFp1,541.5390625,542.1484375
EEGFp1,543.5703125,546.0078125
EEGFp1,547.53125,549.765625
EEGFp1,555.859375,556.671875
EEGFp1,558.1953125,559.2109375
EEGFp1,560.6328125,561.4453125
EEGFp1,562.765625,565.203125
EEGFp1,567.9453125,568.9609375
EEGFp1,587.4453125,588.4609375
EEGFp1,610.90625,611.6171875
EEGFp1,613.953125,615.4765625
EEGFp1,632.9453125,634.0625
EEGFp1,644.21875,645.84375
EEGFp1,653.765625,654.4765625
EEGFp1,655.6953125,657.015625
EEGFp1,662.296875,663.8203125
EEGFp1,667.78125,668.6953125
EEGFp1,673.9765625,674.5859375
EEGFp1,681.6953125,682.609375
EEGFp1,683.828125,684.84375
EEGFp1,687.9921875,691.0390625
EEGFp1,694.4921875,695.8125
EEGFp1,713.078125,714.296875
EEGFp1,741.71875,742.328125
EEGFp1,763.5546875,764.3671875
EEGFp1,778.890625,779.6015625
EEGFp1,784.171875,785.2890625
EEGFp1,795.34375,796.0546875
EEGFp1,799.9140625,800.5234375
EEGFp1,830.078125,830.7890625
EEGFp1,836.2734375,839.421875
EEGFp1,856.484375,857.296875
EEGFp1,859.328125,860.140625
EEGFp1,934.484375,935.90625
EEGFp1,975.3125,975.921875
EEGFp1,1007.9140625,1010.25
EEGFp1,1060.421875,1061.1328125
EEGFp1,1114.1484375,1116.890625
EEGFp1,1120.953125,1121.5625
EEGFp1,1178.84375,1179.9609375
EEGFp1,1211.140625,1211.75
EEGFp1,1220.9921875,1221.8046875
EEGFp1,1278.375,1279.390625
EEGFp1,1287.921875,1288.6328125
EEGFp1,1295.03125,1295.84375
EEGFp1,1297.3671875,1297.9765625
EEGFp1,1302.6484375,1303.359375
EEGFp1,1310.46875,1311.1796875
EEGFp1,1315.4453125,1316.96875
EEGFp1,1324.9921875,1326.109375
EEGFp1,1331.59375,1332.5078125
EEGFp1,1341.546875,1342.15625
EEGFp1,1366.2265625,1367.140625
EEGFp1,1379.2265625,1379.8359375
EEGFp1,1392.6328125,1393.6484375
EEGFp1,1421.4765625,1422.6953125
EEGFp1,1426.5546875,1427.265625
EEGFp1,1431.0234375,1432.0390625
EEGFp1,1436.1015625,1437.015625
EEGFp1,1441.9921875,1442.6015625
EEGFp1,1448.4921875,1450.625
EEGFp1,1453.1640625,1454.078125
EEGFp1,1483.2265625,1483.9375
EEGFp1,1494.3984375,1495.6171875
EEGFp1,1500.8984375,1502.421875
EEGFp1,1509.9375,1510.6484375
EEGFp1,1514.7109375,1515.625
EEGFp1,1517.9609375,1519.1796875
EEGFp1,1524.6640625,1525.2734375
EEGFp1,1531.265625,1532.078125
EEGFp1,1534.8203125,1536.0390625
EEGFp1,1540.8125,1541.9296875
EEGFp1,1559.6015625,1560.2109375
EEGFp1,1574.2265625,1574.9375
EEGFp1,1576.0546875,1578.2890625
EEGFp1,1583.5703125,1584.28125
EEGFp1,1586.8203125,1587.4296875
EEGFp1,1595.453125,1596.1640625
EEGFp1,1601.140625,1601.953125
EEGFp1,1604.1875,1605.9140625
EEGFp1,1609.9765625,1612.921875
EEGFp1,1617.2890625,1621.859375
EEGFp1,1628.765625,1629.375
EEGFp1,1636.078125,1636.7890625
EEGFp1,1639.8359375,1640.75
EEGFp1,1642.8828125,1643.4921875
EEGFp1,1658.625,1659.3359375
EEGFp1,1661.3671875,1661.9765625
EEGFp1,1663.703125,1665.734375
EEGFp1,1668.171875,1668.984375
EEGFp1,1671.421875,1673.046875
EEGFp1,1685.1328125,1685.9453125
EEGFp1,1687.1640625,1687.9765625
EEGFp1,1693.6640625,1694.375
EEGFp1,1713.9765625,1714.890625
EEGFp1,1718.34375,1720.578125
EEGFp1,1726.7734375,1727.484375
EEGFp1,1729.4140625,1730.2265625
EEGFp1,1742.3125,1742.921875
EEGFp1,1744.0390625,1744.8515625
EEGFp1,1752.265625,1753.28125
EEGFp1,1756.0234375,1756.8359375
EEGFp1,1762.625,1763.234375
EEGFp1,1767.6015625,1769.2265625
EEGFp1,1770.75,1771.359375
EEGFp1,1774.7109375,1775.828125
EEGFp1,1778.0625,1780.3984375
EEGFp1,1782.328125,1784.359375
EEGFp1,1789.3359375,1790.046875
EEGFp1,1792.7890625,1793.5
EEGFp1,1794.8203125,1795.6328125
EEGFp1,1798.2734375,1798.984375
EEGFp1,1805.484375,1806.1953125
EEGFp1,1811.0703125,1812.8984375
EEGFp1,1846.8203125,1847.4296875
EEGFp1,1849.15625,1850.171875
EEGFp1,1858.1953125,1860.53125
EEGFp1,1871.296875,1872.109375
EEGFp1,1877.1875,1877.8984375
EEGFp1,1879.828125,1881.1484375
EEGFp1,1888.0546875,1888.8671875
EEGFp1,1890.4921875,1893.84375
EEGFp1,1898.8203125,1900.546875
EEGFp1,1902.6796875,1905.21875
EEGFp1,1907.7578125,1910.6015625
EEGFp1,1911.8203125,1913.75
EEGFp1,1929.390625,1934.0625
EEGFp1,1935.7890625,1936.3984375
EEGFp1,1937.4140625,1938.2265625
EEGFp1,1939.2421875,1940.96875
EEGFp1,1944.21875,1945.5390625
EEGFp1,1951.4296875,1952.0390625
EEGFp1,1962.6015625,1963.8203125
EEGFp1,1975.90625,1976.515625
EEGFp1,1978.6484375,1979.765625
EEGFp1,1982.5078125,1983.421875
EEGFp1,1985.65625,1986.9765625
EEGFp1,1991.140625,1991.953125
EEGFp1,2005.6640625,2006.578125
EEGFp1,2009.421875,2010.4375
EEGFp1,2013.6875,2014.296875
EEGFp1,2018.5625,2019.4765625
EEGFp1,2026.7890625,2028.3125
EEGFp1,2029.4296875,2030.6484375
EEGFp1,2034,2036.5390625
EEGFp1,2038.265625,2039.1796875
EEGFp1,2044.0546875,2045.78125
EEGFp1,2047.40625,2048.1171875
EEGFp1,2049.1328125,2050.5546875
EEGFp1,2051.46875,2052.484375
EEGFp1,2061.1171875,2065.484375
EEGFp1,2067.2109375,2068.125
EEGFp1,2079.6015625,2080.921875
EEGFp1,2082.34375,2083.359375
EEGFp1,2085.1875,2086.203125
EEGFp1,2108.4453125,2110.8828125
EEGFp1,2113.7265625,2115.5546875
EEGFp1,2120.9375,2122.2578125
EEGFp1,2123.375,2124.2890625
EEGFp1,2129.0625,2130.3828125
EEGFp1,2134.140625,2136.171875
EEGFp1,2138.8125,2139.828125
EEGFp1,2142.875,2143.6875
EEGFp1,2147.546875,2149.578125
EEGFp1,2154.1484375,2155.5703125
EEGFp1,2160.140625,2162.375
EEGFp1,2171.0078125,2172.0234375
EEGFp1,2173.140625,2173.75
EEGFp1,2179.7421875,2180.3515625
EEGFp1,2187.359375,2187.96875
EEGFp1,2188.984375,2193.7578125
EEGFp1,2204.1171875,2205.640625
EEGFp1,2208.890625,2210.0078125
EEGFp1,2211.328125,2213.6640625
EEGFp1,2224.125,2230.421875
EEGFp1,2235.296875,2236.0078125
EEGFp1,2255.7109375,2256.5234375
EEGFp1,2259.5703125,2260.3828125
EEGFp1,2277.34375,2279.6796875
EEGFp1,2281.203125,2282.625
EEGFp1,2284.5546875,2289.53125
EEGFp1,2295.1171875,2296.234375
EEGFp1,2298.0625,2300.09375
EEGFp1,2301.8203125,2304.15625
EEGFp1,2305.6796875,2306.796875
EEGFp1,2312.484375,2313.09375
EEGFp1,2318.578125,2319.1875
EEGFp1,2321.7265625,2322.4375
EEGFp1,2326.703125,2327.4140625
EEGFp1,2328.734375,2329.8515625
EEGFp1,2330.8671875,2332.0859375
EEGFp1,2335.5390625,2336.1484375
EEGFp1,2337.671875,2339.8046875
EEGFp1,2343.8671875,2344.4765625
EEGFp1,2349.25,2350.1640625
EEGFp1,2357.6796875,2358.4921875
EEGFp1,2359.609375,2360.625
EEGFp1,2379.4140625,2380.6328125
EEGFp1,2389.265625,2390.3828125
EEGFp1,2391.8046875,2392.6171875
