Canale,Start_Time(s),End_Time(s)
EEGFp1,10.265625,11.078125
EEGFp1,16.5625,20.5234375
EEGFp1,25.1953125,29.6640625
EEGFp1,31.2890625,32
EEGFp1,33.1171875,38.09375
EEGFp1,40.9375,42.359375
EEGFp1,44.1875,44.796875
EEGFp1,45.8125,46.625
EEGFp1,49.1640625,50.3828125
EEGFp1,71.203125,73.5390625
EEGFp1,83.1875,84
EEGFp1,99.3359375,100.25
EEGFp1,101.3671875,102.3828125
EEGFp1,105.125,106.6484375
EEGFp1,107.765625,109.0859375
EEGFp1,111.625,113.25
EEGFp1,116.6015625,117.6171875
EEGFp1,119.0390625,120.5625
EEGFp1,121.78125,123.3046875
EEGFp1,146.15625,147.2734375
EEGFp1,148.4921875,151.03125
EEGFp1,152.5546875,175.7109375
EEGFp1,179.0625,182.0078125
EEGFp1,183.2265625,184.4453125
EEGFp1,188.40625,189.625
EEGFp1,191.1484375,191.9609375
EEGFp1,193.6875,194.5
EEGFp1,195.8203125,197.0390625
EEGFp1,198.0546875,204.046875
EEGFp1,205.671875,207.6015625
EEGFp1,209.0234375,213.8984375
EEGFp1,215.3203125,216.5390625
EEGFp1,220.8046875,241.5234375
EEGFp1,242.9453125,248.0234375
EEGFp1,248.9375,249.6484375
EEGFp1,250.96875,251.78125
EEGFp1,253.1015625,268.5390625
EEGFp1,271.9921875,286.921875
EEGFp1,288.2421875,289.4609375
EEGFp1,290.375,296.1640625
EEGFp1,298.703125,303.6796875
EEGFp1,305.8125,309.3671875
EEGFp1,312.2109375,350.90625
EEGFp1,354.359375,357.5078125
EEGFp1,359.1328125,360.65625
EEGFp1,365.53125,367.15625
EEGFp1,370.5078125,373.65625
EEGFp1,374.9765625,380.2578125
EEGFp1,381.375,385.03125
EEGFp1,389.09375,391.734375
EEGFp1,395.0859375,396.40625
EEGFp1,399.3515625,401.9921875
EEGFp1,404.53125,405.4453125
EEGFp1,406.96875,409.8125
EEGFp1,415.3984375,422.1015625
EEGFp1,423.421875,425.1484375
EEGFp1,428.3984375,429.0078125
EEGFp1,432.5625,434.8984375
EEGFp1,436.421875,439.671875
EEGFp1,440.890625,442.515625
EEGFp1,448.609375,454.296875
EEGFp1,455.2109375,456.2265625
EEGFp1,466.3828125,468.3125
EEGFp1,469.328125,471.5625
EEGFp1,475.625,476.4375
EEGFp1,481.3125,483.34375
EEGFp1,486.0859375,487.203125
EEGFp1,489.234375,495.0234375
EEGFp1,495.9375,497.0546875
EEGFp1,498.2734375,498.984375
EEGFp1,507.921875,509.140625
EEGFp1,512.1875,513.9140625
EEGFp1,514.828125,518.078125
EEGFp1,519.296875,519.90625
EEGFp1,522.6484375,523.359375
EEGFp1,527.015625,528.4375
EEGFp1,529.859375,530.875
EEGFp1,531.890625,533.4140625
EEGFp1,543.46875,545.3984375
EEGFp1,547.6328125,548.2421875
EEGFp1,559.8203125,560.6328125
EEGFp1,565.203125,566.421875
EEGFp1,567.3359375,569.671875
EEGFp1,587.953125,589.4765625
EEGFp1,591,592.015625
EEGFp1,596.7890625,599.2265625
EEGFp1,600.6484375,601.5625
EEGFp1,603.8984375,604.8125
EEGFp1,611.109375,611.8203125
EEGFp1,617.3046875,618.5234375
EEGFp1,623.1953125,626.34375
EEGFp1,630.1015625,631.7265625
EEGFp1,635.7890625,638.2265625
EEGFp1,647.9765625,650.71875
EEGFp1,653.8671875,657.015625
EEGFp1,660.5703125,663.4140625
EEGFp1,666.8671875,668.6953125
EEGFp1,677.8359375,678.4453125
EEGFp1,681.1875,683.828125
EEGFp1,689.8203125,693.0703125
EEGFp1,695.40625,698.5546875
