Canale,Start_Time(s),End_Time(s)
EEGFp1,30.375,31.0859375
EEGFp1,65.2109375,67.0390625
EEGFp1,88.7734375,89.5859375
EEGFp1,100.65625,101.875
EEGFp1,102.890625,103.8046875
EEGFp1,110.5078125,115.9921875
EEGFp1,135.796875,136.40625
EEGFp1,138.03125,139.1484375
EEGFp1,148.4921875,149.1015625
EEGFp1,150.1171875,152.859375
EEGFp1,161.4921875,163.5234375
EEGFp1,166.1640625,166.9765625
EEGFp1,177.640625,178.5546875
EEGFp1,180.484375,182.71875
EEGFp1,185.359375,185.96875
EEGFp1,188.203125,189.3203125
EEGFp1,190.9453125,193.5859375
EEGFp1,196.0234375,196.734375
EEGFp1,200.0859375,201.1015625
EEGFp1,215.9296875,216.640625
EEGFp1,218.1640625,219.1796875
EEGFp1,291.2890625,292.1015625
EEGFp1,612.328125,613.140625
EEGFp1,632.5390625,636.703125
EEGFp1,637.921875,638.53125
EEGFp1,668.4921875,669.1015625
EEGFp1,1009.84375,1011.671875
EEGFp1,1016.34375,1017.2578125
EEGFp1,1044.375,1045.390625
EEGFp1,1051.9921875,1052.703125
EEGFp1,1061.7421875,1062.5546875
EEGFp1,1084.8984375,1085.9140625
EEGFp1,1095.359375,1096.2734375
EEGFp1,1109.8828125,1112.015625
EEGFp1,1116.078125,1116.7890625
EEGFp1,1136.6953125,1137.3046875
EEGFp1,1145.6328125,1147.0546875
EEGFp1,1150.9140625,1151.7265625
EEGFp1,1156.8046875,1157.71875
EEGFp1,1163.40625,1164.1171875
EEGFp1,1180.7734375,1182.3984375
EEGFp1,1185.546875,1187.578125
EEGFp1,1191.9453125,1192.7578125
EEGFp1,1196.921875,1197.9375
EEGFp1,1213.2734375,1214.59375
EEGFp1,1218.5546875,1220.6875
EEGFp1,1224.8515625,1225.765625
EEGFp1,1231.859375,1232.9765625
EEGFp1,1236.734375,1237.546875
EEGFp1,1254.7109375,1255.7265625
EEGFp1,1259.890625,1261.8203125
EEGFp1,1267.7109375,1268.3203125
EEGFp1,1269.640625,1270.25
EEGFp1,1283.453125,1285.28125
EEGFp1,1292.59375,1294.21875
EEGFp1,1298.5859375,1299.90625
EEGFp1,1311.9921875,1313.921875
EEGFp1,1317.6796875,1318.59375
EEGFp1,1326.921875,1327.53125
EEGFp1,1339.4140625,1340.125
EEGFp1,1353.53125,1355.0546875
EEGFp1,1368.6640625,1369.2734375
EEGFp1,1382.171875,1382.8828125
EEGFp1,1388.265625,1389.484375
EEGFp1,1393.6484375,1394.5625
EEGFp1,1398.828125,1399.84375
EEGFp1,1407.359375,1407.96875
EEGFp1,1418.2265625,1418.8359375
EEGFp1,1427.3671875,1428.28125
EEGFp1,1435.1875,1435.796875
EEGFp1,1437.828125,1438.84375
EEGFp1,1445.546875,1446.96875
EEGFp1,1453.3671875,1454.7890625
EEGFp1,1464.7421875,1465.65625
EEGFp1,1486.2734375,1486.984375
EEGFp1,1489.625,1490.9453125
EEGFp1,1494.3984375,1495.515625
EEGFp1,1497.953125,1498.5625
EEGFp1,1502.625,1504.3515625
EEGFp1,1509.125,1510.0390625
EEGFp1,1513.6953125,1514.609375
EEGFp1,1518.1640625,1518.875
EEGFp1,1520.90625,1522.4296875
EEGFp1,1529.9453125,1530.5546875
EEGFp1,1588.75,1589.6640625
EEGFp1,1596.3671875,1596.9765625
EEGFp1,1608.9609375,1609.875
EEGFp1,1613.734375,1614.6484375
EEGFp1,1622.46875,1623.5859375
EEGFp1,1628.96875,1629.78125
EEGFp1,1648.0625,1649.1796875
EEGFp1,1654.6640625,1655.8828125
EEGFp1,1659.7421875,1660.3515625
EEGFp1,1681.578125,1682.1875
EEGFp1,1701.3828125,1701.9921875
EEGFp1,1725.453125,1726.5703125
EEGFp1,1740.890625,1741.5
EEGFp1,1746.6796875,1747.390625
EEGFp1,1754.90625,1756.2265625
EEGFp1,1763.1328125,1764.859375
EEGFp1,1767.09375,1767.8046875
EEGFp1,1769.2265625,1770.75
EEGFp1,1780.3984375,1781.3125
EEGFp1,1810.359375,1810.96875
EEGFp1,1812.2890625,1813.1015625
EEGFp1,1852.40625,1854.03125
EEGFp1,1856.671875,1857.7890625
EEGFp1,1864.0859375,1864.796875
EEGFp1,1881.046875,1881.7578125
EEGFp1,1895.875,1896.484375
EEGFp1,1903.2890625,1904
EEGFp1,1913.0390625,1913.6484375
EEGFp1,1932.03125,1933.046875
EEGFp1,1941.78125,1942.59375
EEGFp1,1963.109375,1963.921875
EEGFp1,1979.6640625,1980.4765625
EEGFp1,1983.421875,1985.1484375
EEGFp1,2010.7421875,2011.5546875
EEGFp1,2021.609375,2022.3203125
EEGFp1,2035.625,2036.234375
EEGFp1,2069.6484375,2070.359375
EEGFp1,2081.9375,2082.953125
EEGFp1,2087.5234375,2088.3359375
EEGFp1,2145.921875,2146.8359375
EEGFp1,2186.546875,2187.15625
EEGFp1,2197.0078125,2197.71875
EEGFp1,2203.609375,2204.21875
EEGFp1,2205.1328125,2205.7421875
EEGFp1,2212.0390625,2212.6484375
EEGFp1,2237.0234375,2238.6484375
EEGFp1,2242.3046875,2242.9140625
EEGFp1,2269.5234375,2270.234375
EEGFp1,2311.0625,2311.671875
EEGFp1,2325.890625,2326.90625
EEGFp1,2339.5,2340.3125
EEGFp1,2396.6796875,2397.2890625
EEGFp1,2406.9375,2407.75
EEGFp1,2481.078125,2481.6875
EEGFp1,2525.765625,2526.375
EEGFp1,2531.859375,2532.671875
EEGFp1,2568.421875,2569.03125
EEGFp1,2580.5078125,2581.828125
EEGFp1,2592.796875,2593.40625
EEGFp1,2597.5703125,2598.1796875
EEGFp1,2649.1640625,2650.484375
EEGFp1,2729.09375,2730.0078125
EEGFp1,2734.578125,2735.8984375
EEGFp1,2740.1640625,2740.9765625
EEGFp1,2762.1015625,2763.015625
EEGFp1,2787.4921875,2788.203125
EEGFp1,2833.09375,2834.6171875
EEGFp1,2874.125,2874.734375
EEGFp1,2884.3828125,2885.09375
EEGFp1,2917.8984375,2918.9140625
EEGFp1,2926.4296875,2927.2421875
EEGFp1,2971.625,2972.4375
EEGFp1,2975.28125,2975.890625
EEGFp1,2979.6484375,2980.2578125
EEGFp1,3089.640625,3090.5546875
EEGFp1,3135.75,3136.5625
EEGFp1,3144.078125,3144.6875
EEGFp1,3158.90625,3159.6171875
EEGFp1,3269.1015625,3269.8125
EEGFp1,3288.5,3289.8203125
EEGFp1,3300.7890625,3301.3984375
EEGFp1,3331.8671875,3332.984375
EEGFp1,3343.34375,3344.96875
EEGFp1,3389.9609375,3390.9765625
EEGFp1,3393.109375,3395.140625
EEGFp1,3436.171875,3436.78125
EEGFp1,3442.1640625,3443.078125
EEGFp1,3513.5625,3514.171875
EEGFp1,3554.0859375,3554.8984375
EEGFp1,3573.890625,3574.703125
EEGFp1,3658.8984375,3659.5078125
EEGFp1,3663.0625,3663.671875
EEGFp1,3676.46875,3677.078125
EEGFp1,3713.640625,3714.3515625
EEGFp1,3732.125,3732.734375
EEGFp1,3743.6015625,3744.3125
EEGFp1,3846.9921875,3847.6015625
EEGFp1,4015.28125,4015.890625
EEGFp1,4123.546875,4124.2578125
EEGFp1,4141.7265625,4142.7421875
EEGFp1,4148.8359375,4152.4921875
EEGFp1,4156.65625,4157.46875
EEGFp1,4193.3203125,4193.9296875
EEGFp1,4195.1484375,4198.8046875
EEGFp1,4225.0078125,4225.6171875
EEGFp1,4238.71875,4239.53125
EEGFp1,4242.0703125,4242.78125
EEGFp1,4250.90625,4251.71875
EEGFp1,4281.78125,4282.390625
EEGFp1,4347.4921875,4348.1015625
EEGFp1,4351.1484375,4351.7578125
EEGFp1,4358.0546875,4358.765625
EEGFp2,23.265625,23.9765625
EEGFp2,30.375,31.0859375
EEGFp2,49.671875,50.28125
EEGFp2,65.109375,67.0390625
EEGFp2,73.03125,74.1484375
EEGFp2,92.8359375,93.953125
