Canale,Start_Time(s),End_Time(s)
EEGFp1,71.609375,72.21875
EEGFp1,95.171875,95.984375
EEGFp1,164.640625,165.7578125
EEGFp1,200.4921875,201.40625
EEGFp1,210.6484375,211.2578125
EEGFp1,236.953125,237.5625
EEGFp1,285.6015625,286.3125
EEGFp1,338.71875,339.4296875
EEGFp1,388.078125,388.7890625
EEGFp1,393.765625,394.4765625
EEGFp1,397.5234375,398.5390625
EEGFp1,403.921875,405.2421875
EEGFp1,477.1484375,477.9609375
EEGFp1,569.671875,570.28125
EEGFp1,637.3125,638.125
EEGFp1,1082.2578125,1082.8671875
EEGFp1,1084.59375,1085.40625
EEGFp1,1099.828125,1100.5390625
EEGFp1,1164.5234375,1165.3359375
EEGFp1,1243.7421875,1244.9609375
EEGFp1,1287.921875,1288.734375
EEGFp1,1564.2734375,1564.8828125
EEGFp1,1596.7734375,1597.3828125
EEGFp1,1792.890625,1793.6015625
EEGFp1,2745.546875,2746.359375
EEGFp1,2982.6953125,2983.3046875
EEGFp2,59.9296875,60.5390625
EEGFp2,95.375,95.984375
EEGFp2,160.375,160.984375
EEGFp2,164.640625,165.65625
EEGFp2,210.6484375,211.2578125
EEGFp2,279.8125,280.625
EEGFp2,317.390625,318.1015625
EEGFp2,338.71875,339.6328125
EEGFp2,393.8671875,394.4765625
EEGFp2,397.7265625,398.640625
EEGFp2,477.1484375,478.0625
EEGFp2,637.4140625,638.0234375
EEGFp2,656.40625,657.015625
EEGFp2,671.84375,672.453125
EEGFp2,1009.5390625,1010.1484375
EEGFp2,1054.125,1054.734375
EEGFp2,1082.2578125,1082.8671875
EEGFp2,1238.0546875,1238.6640625
EEGFp2,1364.8046875,1365.4140625
EEGFp2,1402.5859375,1404.109375
EEGFp2,1564.2734375,1564.8828125
EEGFp2,1596.671875,1597.3828125
EEGFp2,1605.203125,1605.8125
EEGFp2,3276.71875,3277.53125
EEGF7,63.1796875,64.296875
EEGF7,67.0390625,67.6484375
EEGF7,157.53125,158.34375
EEGF7,164.84375,165.7578125
EEGF7,166.9765625,167.5859375
EEGF7,173.2734375,173.8828125
EEGF7,210.6484375,211.2578125
EEGF7,235.125,235.734375
EEGF7,236.8515625,237.5625
EEGF7,280.5234375,281.1328125
EEGF7,308.1484375,308.7578125
EEGF7,335.9765625,336.5859375
EEGF7,338.6171875,339.6328125
EEGF7,397.828125,398.5390625
EEGF7,477.046875,477.859375
EEGF7,852.1171875,852.828125
EEGF7,948.90625,949.515625
EEGF7,1084.2890625,1085.3046875
EEGF7,1184.9375,1185.6484375
EEGF7,1190.828125,1191.640625
EEGF7,2634.1328125,2634.7421875
EEGF3,157.734375,158.34375
EEGF3,165.046875,165.859375
EEGF3,200.59375,201.3046875
EEGF3,210.6484375,211.2578125
EEGF3,234.921875,235.8359375
EEGF3,236.953125,237.5625
EEGF3,338.71875,339.8359375
EEGF3,393.359375,394.0703125
EEGF3,396.9140625,397.5234375
EEGF3,404.0234375,405.2421875
EEGF3,469.53125,470.140625
EEGF3,477.25,477.9609375
EEGF3,529.046875,529.65625
EEGF3,548.34375,549.0546875
EEGF3,569.671875,570.28125
EEGF3,657.1171875,658.03125
EEGF3,684.4375,685.3515625
EEGF3,730.6484375,731.4609375
EEGF3,840.1328125,840.7421875
EEGF3,848.4609375,849.6796875
EEGF3,879.4375,880.046875
EEGF3,916,916.7109375
EEGF3,948.703125,949.4140625
EEGF3,956.421875,957.7421875
EEGF3,996.84375,997.7578125
EEGF3,1012.7890625,1013.8046875
EEGF3,1053.71875,1054.53125
EEGF3,1074.9453125,1075.5546875
EEGF3,1084.0859375,1085.203125
EEGF3,1112.015625,1113.1328125
EEGF3,1141.9765625,1143.3984375
EEGF3,1161.8828125,1162.6953125
EEGF3,1174.0703125,1174.6796875
EEGF3,1185.0390625,1185.75
EEGF3,1187.375,1188.0859375
EEGF3,1190.828125,1191.84375
EEGF3,1197.8359375,1199.2578125
EEGF3,1210.2265625,1210.8359375
EEGF3,1214.8984375,1215.609375
EEGF3,1223.734375,1224.4453125
EEGF3,1243.640625,1245.1640625
EEGF3,1287.8203125,1288.8359375
EEGF3,1309.65625,1310.265625
EEGF3,1322.1484375,1322.9609375
EEGF3,1358.9140625,1359.625
EEGF3,1364.09375,1365.109375
EEGF3,1413.9609375,1414.5703125
EEGF3,1437.21875,1437.9296875
EEGF3,1472.4609375,1473.171875
EEGF3,1528.421875,1529.3359375
EEGF3,1563.96875,1565.0859375
EEGF3,1596.7734375,1597.484375
EEGF3,1605.1015625,1605.7109375
EEGF3,1626.53125,1627.34375
EEGF3,1642.2734375,1643.390625
EEGF3,1692.2421875,1693.2578125
EEGF3,1736.3203125,1736.9296875
EEGF3,1740.9921875,1741.90625
EEGF3,1752.46875,1753.078125
EEGF3,1792.7890625,1793.6015625
EEGF3,1799.1875,1799.796875
EEGF3,1821.6328125,1822.4453125
EEGF3,1837.0703125,1837.6796875
EEGF3,1876.6796875,1877.2890625
EEGF3,1899.6328125,1900.6484375
EEGF3,1943.203125,1943.8125
EEGF3,1952.2421875,1952.953125
EEGF3,2074.015625,2075.1328125
EEGF3,2232.046875,2233.0625
EEGF3,2290.34375,2291.6640625
EEGF3,2330.15625,2330.765625
EEGF3,2410.1875,2410.796875
EEGF3,2526.375,2526.984375
EEGF3,2561.921875,2562.6328125
EEGF3,2566.1875,2566.8984375
EEGF3,2745.546875,2746.359375
EEGF3,2832.9921875,2833.8046875
EEGF3,2858.078125,2858.890625
EEGF3,2982.4921875,2983.3046875
EEGF3,3268.796875,3269.5078125
EEGF3,3302.6171875,3303.328125
EEGF3,3447.2421875,3447.8515625
EEGF3,3518.9453125,3519.65625
EEGFz,53.6328125,54.75
EEGFz,71.7109375,72.5234375
EEGFz,164.9453125,165.859375
EEGFz,200.4921875,201.3046875
EEGFz,210.6484375,211.2578125
EEGFz,234.71875,235.8359375
EEGFz,236.953125,237.5625
EEGFz,338.71875,339.9375
EEGFz,360.046875,361.1640625
EEGFz,397.5234375,398.640625
EEGFz,403.921875,405.0390625
EEGFz,469.328125,470.140625
EEGFz,487.609375,488.421875
EEGFz,548.34375,549.0546875
EEGFz,637.4140625,638.2265625
EEGFz,657.015625,657.7265625
EEGFz,810.6796875,811.4921875
EEGFz,848.5625,849.6796875
EEGFz,899.953125,900.8671875
EEGFz,918.7421875,919.3515625
EEGFz,926.0546875,926.6640625
EEGFz,945.046875,945.859375
EEGFz,956.5234375,957.84375
EEGFz,984.25,984.859375
EEGFz,997.046875,997.65625
EEGFz,1013.1953125,1013.8046875
EEGFz,1053.6171875,1055.75
EEGFz,1074.9453125,1075.5546875
EEGFz,1112.3203125,1113.1328125
EEGFz,1135.578125,1136.6953125
EEGFz,1184.9375,1185.6484375
EEGFz,1191.03125,1191.84375
EEGFz,1211.4453125,1212.0546875
EEGFz,1228.609375,1229.21875
EEGFz,1234.8046875,1235.4140625
EEGFz,1243.640625,1244.7578125
EEGFz,1287.921875,1288.8359375
EEGFz,1309.453125,1310.265625
EEGFz,1322.5546875,1323.671875
EEGFz,1358.8125,1359.5234375
EEGFz,1364.3984375,1365.109375
EEGFz,1366.8359375,1367.75
EEGFz,1381.15625,1381.765625
EEGFz,1391.921875,1392.6328125
EEGFz,1472.4609375,1473.0703125
EEGFz,1521.109375,1522.125
EEGFz,1525.4765625,1526.1875
EEGFz,1592.8125,1593.421875
EEGFz,1605.1015625,1605.7109375
EEGFz,1642.2734375,1642.8828125
EEGFz,1647.859375,1648.671875
EEGFz,1735.203125,1736.015625
EEGFz,1740.890625,1741.90625
EEGFz,1769.328125,1769.9375
