Canale,Start_Time(s),End_Time(s)
EEGFp1,12.703125,14.2265625
EEGFp1,22.9609375,23.875
EEGFp1,26.71875,28.75
EEGFp1,31.8984375,33.828125
EEGFp1,36.0625,40.0234375
EEGFp1,48.046875,48.9609375
EEGFp1,68.5625,70.6953125
EEGFp1,74.453125,77.296875
EEGFp1,80.34375,81.2578125
EEGFp1,83.4921875,84.203125
EEGFp1,85.625,86.84375
EEGFp1,93.4453125,94.765625
EEGFp1,99.640625,103.3984375
EEGFp1,108.578125,110.5078125
EEGFp1,112.9453125,113.7578125
EEGFp1,117.71875,118.53125
EEGFp1,120.4609375,127.5703125
EEGFp1,128.5859375,129.5
EEGFp1,130.6171875,132.75
EEGFp1,143.2109375,147.375
EEGFp1,150.5234375,155.1953125
EEGFp1,162.1015625,164.84375
EEGFp1,170.328125,171.546875
EEGFp1,175.5078125,185.359375
EEGFp1,187.390625,189.1171875
EEGFp1,190.234375,191.65625
EEGFp1,192.671875,193.484375
EEGFp1,195.0078125,197.8515625
EEGFp1,202.21875,202.828125
EEGFp1,207.296875,208.6171875
EEGFp1,210.34375,212.375
EEGFp1,215.21875,216.84375
EEGFp1,218.0625,219.078125
EEGFp1,222.125,222.9375
EEGFp1,227.609375,228.21875
EEGFp1,229.3359375,230.046875
EEGFp1,232.1796875,238.171875
EEGFp1,240.203125,240.9140625
EEGFp1,246.8046875,249.546875
EEGFp1,253.7109375,257.0625
EEGFp1,259.09375,263.96875
EEGFp1,264.8828125,270.9765625
EEGFp1,279.203125,283.3671875
EEGFp1,284.6875,286.8203125
EEGFp1,289.15625,293.015625
EEGFp1,293.9296875,297.078125
EEGFp1,300.125,302.2578125
EEGFp1,303.4765625,309.46875
EEGFp1,310.890625,314.6484375
EEGFp1,316.984375,319.5234375
EEGFp1,322.5703125,326.9375
EEGFp1,328.359375,329.0703125
EEGFp1,331.203125,338.4140625
EEGFp1,340.4453125,347.3515625
EEGFp1,350.1953125,354.6640625
EEGFp1,357.3046875,358.3203125
EEGFp1,359.7421875,362.3828125
EEGFp1,365.4296875,366.34375
EEGFp1,368.578125,369.2890625
EEGFp1,371.7265625,374.5703125
EEGFp1,379.140625,380.765625
EEGFp1,381.6796875,387.671875
EEGFp1,388.890625,389.5
EEGFp1,390.515625,393.4609375
EEGFp1,395.6953125,399.25
EEGFp1,400.1640625,403.515625
EEGFp1,404.734375,407.171875
EEGFp1,411.234375,412.453125
EEGFp1,414.1796875,414.7890625
EEGFp1,419.765625,421.390625
EEGFp1,424.5390625,426.7734375
EEGFp1,433.78125,436.625
EEGFp1,441.90625,443.8359375
EEGFp1,446.984375,448
EEGFp1,450.9453125,451.65625
EEGFp1,453.890625,461
EEGFp1,465.671875,466.484375
EEGFp1,475.625,476.640625
EEGFp1,483.4453125,488.3203125
EEGFp1,489.84375,493.3984375
EEGFp1,494.6171875,495.6328125
EEGFp1,504.671875,505.5859375
EEGFp1,507.71875,510.96875
EEGFp1,513.7109375,515.1328125
EEGFp1,533.109375,534.0234375
EEGFp1,538.796875,539.7109375
EEGFp1,545.296875,545.90625
EEGFp1,547.328125,549.96875
EEGFp1,557.078125,558.296875
EEGFp1,560.53125,561.140625
EEGFp1,571.5,572.921875
EEGFp1,583.078125,587.0390625
EEGFp1,590.390625,591.3046875
EEGFp1,592.21875,593.03125
EEGFp1,601.15625,602.171875
EEGFp1,607.25,608.1640625
EEGFp1,614.15625,617.7109375
EEGFp1,620.453125,621.46875
EEGFp1,637.921875,638.6328125
EEGFp1,640.765625,641.984375
EEGFp1,646.453125,647.0625
EEGFp1,662.90625,663.8203125
EEGFp1,685.453125,688.1953125
EEGFp1,692.0546875,693.6796875
EEGFp1,695.9140625,696.7265625
EEGFp1,699.671875,700.28125
EEGFp1,727.3984375,730.140625
EEGFp1,738.671875,739.484375
EEGFp1,741.4140625,744.8671875
EEGFp1,746.8984375,748.9296875
EEGFp1,758.78125,759.390625
EEGFp1,776.5546875,777.1640625
EEGFp1,833.4296875,834.0390625
EEGFp1,911.8359375,912.6484375
EEGFp1,934.6875,935.3984375
EEGFp1,1012.6875,1013.3984375
EEGFp1,1057.171875,1057.984375
EEGFp1,1114.9609375,1115.5703125
EEGFp1,1169.6015625,1170.3125
EEGFp1,1234.5,1235.109375
EEGFp1,1259.7890625,1260.3984375
EEGFp1,1322.7578125,1323.3671875
EEGFp1,1353.9375,1354.546875
EEGFp1,1450.828125,1452.3515625
EEGFp1,1480.28125,1489.5234375
EEGFp1,1539.4921875,1541.5234375
EEGFp1,1542.640625,1544.5703125
EEGFp1,1662.6875,1663.3984375
