Canale,Start_Time(s),End_Time(s)
EEGFp1,69.578125,70.59375
EEGFp1,98.21875,98.828125
EEGFp1,123.40625,124.015625
EEGFp1,189.015625,189.9296875
EEGFp1,204.25,204.9609375
EEGFp1,209.9375,211.5625
EEGFp1,218.5703125,219.1796875
EEGFp1,253.203125,254.9296875
EEGFp1,263.765625,264.4765625
EEGFp1,267.5234375,269.046875
EEGFp1,282.9609375,286.109375
EEGFp1,289.4609375,290.375
EEGFp1,292.1015625,295.7578125
EEGFp1,303.375,305
EEGFp1,305.9140625,306.7265625
EEGFp1,313.0234375,313.8359375
EEGFp1,318.3046875,319.421875
EEGFp1,320.7421875,321.453125
EEGFp1,324.6015625,325.4140625
EEGFp1,327.8515625,328.5625
EEGFp1,335.3671875,335.9765625
EEGFp1,341.15625,345.7265625
EEGFp1,346.7421875,349.9921875
EEGFp1,351.6171875,352.2265625
EEGFp1,353.8515625,354.6640625
EEGFp1,356.6953125,358.7265625
EEGFp1,361.5703125,362.3828125
EEGFp1,365.125,366.75
EEGFp1,369.59375,370.40625
EEGFp1,376.703125,377.71875
EEGFp1,381.171875,381.78125
EEGFp1,387.9765625,388.9921875
EEGFp1,392.75,394.8828125
EEGFp1,400.1640625,401.078125
EEGFp1,402.1953125,406.15625
EEGFp1,418.0390625,420.0703125
EEGFp1,441.8046875,442.6171875
EEGFp1,446.0703125,446.8828125
EEGFp1,447.796875,448.40625
EEGFp1,449.625,450.234375
EEGFp1,460.4921875,461.8125
EEGFp1,462.9296875,463.640625
EEGFp1,468.921875,469.9375
EEGFp1,477.5546875,478.3671875
EEGFp1,482.2265625,483.0390625
EEGFp1,492.1796875,492.890625
EEGFp1,500.5078125,501.1171875
EEGFp1,527.7265625,528.3359375
EEGFp1,529.5546875,530.9765625
EEGFp1,532.703125,535.953125
EEGFp1,537.2734375,539
EEGFp1,542.046875,543.1640625
EEGFp1,545.8046875,546.6171875
EEGFp1,551.8984375,552.609375
EEGFp1,553.5234375,554.1328125
EEGFp1,556.875,562.5625
EEGFp1,567.5390625,568.5546875
EEGFp1,569.9765625,571.1953125
EEGFp1,580.1328125,582.0625
EEGFp1,585.8203125,589.984375
EEGFp1,594.9609375,600.0390625
EEGFp1,605.7265625,606.3359375
EEGFp1,610.8046875,611.515625
EEGFp1,618.1171875,618.7265625
EEGFp1,620.453125,621.265625
EEGFp1,636.703125,637.515625
EEGFp1,638.734375,642.1875
EEGFp1,643.3046875,644.015625
EEGFp1,648.28125,648.890625
EEGFp1,651.0234375,651.734375
EEGFp1,656.5078125,657.3203125
EEGFp1,659.3515625,660.9765625
EEGFp1,662.6015625,663.8203125
EEGFp1,679.96875,680.6796875
EEGFp1,683.015625,684.640625
EEGFp1,689.71875,690.6328125
EEGFp1,693.4765625,701.6015625
EEGFp1,703.2265625,705.2578125
EEGFp1,712.5703125,715.3125
EEGFp1,716.53125,721.8125
EEGFp1,725.0625,726.5859375
EEGFp1,728.71875,729.328125
EEGFp1,732.171875,732.78125
EEGFp1,737.859375,739.484375
EEGFp1,745.6796875,748.015625
EEGFp1,748.9296875,749.9453125
EEGFp1,751.9765625,752.890625
EEGFp1,754.921875,755.53125
EEGFp1,760.9140625,763.25
EEGFp1,778.484375,779.5
EEGFp1,782.546875,786.3046875
EEGFp1,792.6015625,793.3125
EEGFp1,830.28125,831.5
EEGFp1,843.28125,844.296875
EEGFp1,847.546875,848.2578125
EEGFp1,860.75,861.765625
EEGFp1,864.3046875,866.7421875
EEGFp1,870.6015625,872.4296875
EEGFp1,874.4609375,877.5078125
EEGFp1,883.6015625,887.0546875
EEGFp1,888.578125,889.1875
EEGFp1,891.1171875,892.03125
EEGFp1,893.9609375,894.5703125
EEGFp1,895.6875,896.296875
EEGFp1,906.3515625,907.3671875
EEGFp1,908.5859375,911.53125
EEGFp1,914.2734375,916.5078125
EEGFp1,956.625,957.640625
EEGFp1,967.4921875,970.5390625
EEGFp1,972.875,974.703125
EEGFp1,979.78125,981.7109375
EEGFp1,1009.234375,1010.3515625
EEGFp1,1011.875,1012.7890625
EEGFp1,1017.2578125,1018.171875
EEGFp1,1047.7265625,1048.4375
EEGFp1,1060.3203125,1061.1328125
EEGFp1,1069.5625,1070.171875
EEGFp1,1075.859375,1077.078125
EEGFp1,1120.0390625,1121.0546875
