Canale,isi_min(s)
EEGFp1,0.9140625
EEGFp1,1.015625
EEGFp1,2.5390625
EEGFp1,2.5390625
EEGFp1,2.84375
EEGFp1,2.9453125
EEGFp1,3.25
EEGFp1,3.25
EEGFp1,3.3515625
EEGFp1,3.5546875
EEGFp1,3.65625
EEGFp1,3.65625
EEGFp2,0.9140625
EEGFp2,1.015625
EEGFp2,1.828125
EEGFp2,2.4375
EEGFp2,2.4375
EEGFp2,2.640625
EEGFp2,3.25
EEGFp2,3.453125
EEGFp2,3.453125
EEGFp2,3.453125
EEGFp2,3.453125
EEGF7,1.828125
EEGF7,3.1484375
EEGF7,3.5546875
EEGF7,3.9609375
EEGF3,0.9140625
EEGF3,3.046875
EEGF3,3.046875
EEGF3,3.1484375
EEGF3,3.25
EEGF3,3.3515625
EEGF3,3.453125
EEGF3,3.7578125
EEGF3,3.7578125
EEGF3,3.859375
EEGFz,0.9140625
EEGFz,1.015625
EEGFz,3.1484375
EEGFz,3.7578125
EEGFz,4.0625
EEGFz,4.7734375
EEGFz,4.9765625
EEGF4,1.421875
EEGF4,2.84375
EEGF4,3.25
EEGF4,3.453125
EEGF4,3.859375
EEGF4,3.9609375
EEGF4,4.0625
EEGF4,4.265625
EEGF8,0.9140625
EEGF8,0.9140625
EEGF8,1.421875
EEGF8,3.25
EEGT3,9.0390625
EEGC3,1.1171875
EEGC3,1.7265625
EEGC3,3.65625
EEGCz,1.015625
EEGCz,5.484375
EEGC4,1.1171875
EEGC4,1.625
EEGC4,1.9296875
EEGT4,1.21875
EEGT5,1.9296875
EEGT5,2.84375
EEGP3,0.9140625
EEGP3,0.9140625
EEGPz,1.1171875
EEGPz,1.5234375
EEGP4,0.9140625
EEGP4,1.1171875
EEGP4,1.421875
EEGT6,1.421875
EEGT6,1.5234375
EEGO1,1.1171875
EEGO1,1.21875
EEGO1,1.3203125
EEGO1,1.3203125
EEGO1,1.828125
EEGO2,1.421875
EEGO2,2.03125
