Canale,Start_Time(s),End_Time(s)
EEGFp1,152.25,153.265625
EEGFp1,232.28125,232.890625
EEGFp2,168.09375,168.703125
EEGFp2,185.5625,186.171875
EEGF7,39.71875,40.4296875
EEGF7,83.796875,84.5078125
EEGF7,152.65625,153.265625
EEGF7,224.359375,225.0703125
EEGF7,294.4375,295.25
EEGF7,802.453125,803.0625
EEGF7,844.09375,844.703125
EEGF7,1212.8671875,1213.4765625
EEGF7,2028.2109375,2028.8203125
EEGF3,152.453125,153.265625
EEGF3,170.328125,170.9375
EEGF3,320.03125,320.9453125
EEGF3,323.6875,324.296875
EEGF3,328.765625,329.375
EEGF3,675.296875,675.90625
EEGF3,1502.015625,1502.625
EEGFz,232.1796875,232.9921875
EEGFz,1923.3984375,1924.6171875
EEGFz,2899.71875,2900.328125
EEGF4,641.78125,642.390625
EEGF4,855.265625,855.9765625
EEGF4,943.421875,944.03125
EEGF4,1345.5078125,1346.21875
EEGF4,1381.5625,1382.171875
EEGF4,1923.296875,1923.90625
EEGF8,83.8984375,84.5078125
EEGF8,294.640625,295.25
EEGF8,372.7421875,373.453125
EEGF8,699.1640625,699.875
EEGF8,799.7109375,800.3203125
EEGF8,843.9921875,844.8046875
EEGF8,1023.046875,1023.65625
EEGF8,1145.8359375,1146.4453125
EEGF8,1250.75,1251.6640625
EEGF8,1265.4765625,1266.0859375
EEGF8,1331.1875,1331.796875
EEGF8,1345.40625,1346.421875
EEGF8,1708.59375,1709.203125
EEGT3,39.921875,40.53125
EEGT3,62.1640625,62.9765625
EEGT3,83.4921875,84.3046875
EEGT3,757.0546875,757.765625
EEGT3,776.65625,777.265625
EEGT3,787.828125,788.84375
EEGT3,992.578125,993.2890625
EEGT3,1864.0859375,1864.796875
EEGC3,251.578125,252.2890625
EEGC3,295.859375,296.5703125
EEGC3,320.234375,321.046875
EEGC3,452.0625,452.875
EEGC3,669.8125,670.421875
EEGC3,787.828125,788.4375
EEGC3,1083.984375,1084.59375
EEGC3,2300.703125,2301.4140625
EEGCz,130.4140625,131.2265625
EEGCz,768.4296875,769.0390625
EEGCz,1121.2578125,1121.8671875
EEGCz,1256.640625,1257.65625
EEGC4,44.4921875,45.1015625
EEGC4,83.8984375,84.609375
EEGC4,130.515625,131.125
EEGC4,197.0390625,197.6484375
EEGC4,257.671875,258.28125
EEGC4,290.984375,291.59375
EEGC4,405.6484375,406.2578125
EEGC4,687.890625,689.6171875
EEGC4,755.328125,755.9375
EEGC4,855.265625,855.9765625
EEGC4,1238.2578125,1238.8671875
EEGC4,1333.21875,1333.828125
EEGC4,2125.5078125,2126.1171875
EEGC4,2197.921875,2198.6328125
EEGC4,3054.5,3055.2109375
EEGT4,44.4921875,45.1015625
EEGT4,83.8984375,84.609375
EEGT4,169.8203125,171.8515625
EEGT4,188.609375,189.3203125
EEGT4,226.2890625,227
EEGT4,287.125,287.8359375
EEGT4,372.84375,373.453125
EEGT4,420.4765625,421.390625
EEGT4,620.046875,620.65625
EEGT4,669.8125,670.421875
EEGT4,776.25,776.859375
EEGT4,800.015625,800.625
EEGT4,835.4609375,836.171875
EEGT4,844.09375,845.921875
EEGT4,947.9921875,949.0078125
EEGT4,1000.296875,1001.2109375
EEGT4,1345.5078125,1346.3203125
EEGT4,1404.6171875,1405.2265625
EEGT5,22.3515625,23.46875
EEGT5,48.25,49.1640625
EEGT5,56.375,56.984375
EEGT5,104.109375,104.71875
EEGT5,134.8828125,135.8984375
EEGT5,160.171875,160.8828125
EEGT5,289.4609375,290.0703125
EEGT5,353.6484375,355.171875
EEGT5,423.828125,424.7421875
EEGT5,802.9609375,803.5703125
EEGT5,1010.25,1010.859375
EEGT5,1106.6328125,1107.2421875
EEGT5,1136.8984375,1137.8125
EEGT5,1160.765625,1161.375
EEGT5,1538.578125,1539.1875
EEGT5,1734.4921875,1735.1015625
EEGT5,2284.7578125,2285.3671875
EEGT5,2635.25,2635.859375
EEGT5,3147.4296875,3148.140625
EEGP3,328.8671875,329.4765625
EEGP3,337.8046875,338.4140625
EEGP3,649.296875,649.90625
EEGP3,777.1640625,777.875
EEGP3,1056.15625,1056.765625
EEGPz,37.1796875,37.9921875
EEGPz,41.34375,42.0546875
EEGPz,45,45.609375
EEGPz,47.5390625,48.1484375
EEGPz,83.8984375,84.5078125
EEGPz,93.546875,94.2578125
EEGPz,99.7421875,100.453125
EEGPz,131.9375,132.546875
EEGPz,145.4453125,146.2578125
EEGPz,153.7734375,154.484375
EEGPz,224.2578125,224.8671875
EEGPz,456.6328125,457.34375
EEGPz,840.3359375,841.046875
EEGPz,941.1875,941.796875
EEGP4,169.4140625,170.6328125
EEGP4,687.9921875,688.703125
EEGP4,819.109375,819.71875
EEGP4,964.953125,965.6640625
EEGP4,970.03125,970.84375
EEGP4,1009.3359375,1010.046875
EEGP4,1130.90625,1131.8203125
EEGP4,1430.3125,1430.921875
EEGP4,1450.5234375,1451.3359375
EEGP4,1737.84375,1738.5546875
EEGP4,1778.9765625,1779.5859375
EEGT6,22.859375,23.5703125
EEGT6,26.109375,26.71875
EEGT6,33.1171875,33.9296875
EEGT6,47.3359375,48.25
EEGT6,59.7265625,60.3359375
EEGT6,83.8984375,84.5078125
EEGT6,98.7265625,99.7421875
EEGT6,130.6171875,131.328125
EEGT6,143.6171875,144.2265625
EEGT6,169.6171875,171.75
EEGT6,185.765625,186.375
EEGT6,194.09375,194.703125
EEGT6,220.6015625,221.2109375
EEGT6,234.0078125,234.6171875
EEGT6,268.640625,269.5546875
EEGT6,329.0703125,329.78125
EEGT6,419.2578125,419.96875
EEGT6,667.578125,668.1875
EEGT6,669.609375,670.3203125
EEGT6,687.9921875,688.6015625
EEGT6,715.71875,716.328125
EEGT6,759.1875,759.796875
EEGT6,844.296875,845.0078125
EEGT6,864.9140625,865.5234375
EEGT6,948.3984375,949.109375
EEGT6,1000.296875,1001.2109375
EEGT6,1065.6015625,1066.2109375
EEGT6,1087.1328125,1087.7421875
EEGT6,1160.0546875,1160.6640625
EEGT6,1215.8125,1216.5234375
EEGT6,1244.453125,1245.1640625
EEGT6,1345.40625,1346.421875
EEGT6,1597.6875,1598.296875
EEGT6,1629.375,1629.984375
EEGT6,1674.46875,1675.078125
EEGT6,1834.2265625,1834.8359375
EEGT6,2023.84375,2024.65625
EEGT6,2270.9453125,2271.5546875
EEGT6,2274.703125,2275.3125
EEGT6,3169.9765625,3170.6875
EEGT6,3230.9140625,3231.625
EEGO1,22.3515625,23.7734375
EEGO1,31.1875,31.8984375
EEGO1,48.453125,49.1640625
EEGO1,73.7421875,74.5546875
