Canale,Start_Time(s),End_Time(s)
EEGFp1,653.4609375,654.171875
EEGFp1,705.5625,706.171875
EEGFp1,774.7265625,776.046875
EEGFp1,780.2109375,780.921875
EEGFp1,781.8359375,782.8515625
EEGFp1,789.9609375,791.3828125
EEGFp1,810.6796875,812.3046875
EEGFp1,817.078125,818.296875
EEGFp1,824.796875,826.1171875
EEGFp1,829.9765625,832.71875
EEGFp1,859.328125,860.0390625
EEGFp1,870.703125,871.6171875
EEGFp1,877.40625,878.1171875
EEGFp1,899.8515625,900.6640625
EEGFp1,930.015625,930.7265625
EEGFp1,934.28125,935.5
EEGFp1,937.9375,938.6484375
EEGFp1,963.2265625,963.9375
EEGFp1,970.7421875,971.9609375
EEGFp1,977.4453125,978.359375
EEGFp1,985.46875,986.078125
EEGFp1,1007,1008.1171875
EEGFp1,1012.28125,1013.703125
EEGFp1,1027.921875,1029.140625
EEGFp1,1043.2578125,1043.8671875
EEGFp1,1060.421875,1061.234375
EEGFp1,1072.609375,1073.421875
EEGFp1,1120.75,1121.359375
EEGFp1,1126.03125,1126.7421875
EEGFp1,1146.4453125,1147.0546875
EEGFp1,1150.1015625,1150.8125
EEGFp1,1153.5546875,1154.671875
EEGFp1,1171.734375,1172.34375
EEGFp1,1187.6796875,1188.4921875
EEGFp1,1207.7890625,1208.6015625
EEGFp1,1213.78125,1214.59375
EEGFp1,1281.828125,1282.5390625
EEGFp1,1483.734375,1484.4453125
EEGFp1,1486.78125,1487.4921875
EEGFp1,1502.1171875,1502.828125
EEGFp1,1703.515625,1704.2265625
EEGFp1,1740.9921875,1742.3125
EEGFp1,1747.6953125,1748.7109375
EEGFp1,1754.90625,1755.71875
EEGFp1,1763.4375,1764.3515625
EEGFp1,1777.453125,1778.3671875
EEGFp1,1787.609375,1788.21875
EEGFp1,1804.671875,1806.5
EEGFp1,1811.578125,1812.2890625
EEGFp1,1824.171875,1824.78125
EEGFp1,1832.296875,1833.515625
EEGFp1,1836.8671875,1837.578125
EEGFp1,1843.671875,1844.3828125
