Canale,Start_Time(s),End_Time(s)
EEGFp1,665.8515625,666.4609375
EEGFp1,1139.7421875,1140.453125
EEGFp1,1765.671875,1766.7890625
EEGFp1,1805.6875,1806.6015625
EEGFp1,1839.203125,1839.8125
EEGFp1,1853.015625,1853.9296875
EEGFp1,1872.0078125,1872.6171875
EEGFp1,1882.265625,1882.9765625
EEGFp1,1923.5,1926.0390625
EEGFp1,1930.9140625,1931.7265625
EEGFp1,1947.875,1949.09375
EEGFp1,1973.1640625,1974.078125
EEGFp1,1977.8359375,1978.546875
EEGFp1,1988.3984375,1989.8203125
EEGFp1,2001.09375,2001.8046875
EEGFp1,2010.4375,2011.046875
EEGFp1,2021.3046875,2022.21875
EEGFp1,2026.078125,2027.1953125
EEGFp1,2057.4609375,2059.0859375
EEGFp1,2074.3203125,2074.9296875
EEGFp1,2105.703125,2106.3125
EEGFp1,2114.640625,2115.9609375
EEGFp1,2120.328125,2120.9375
EEGFp1,2128.046875,2128.65625
EEGFp1,2146.2265625,2146.9375
EEGFp1,2148.4609375,2150.0859375
EEGFp1,2179.3359375,2180.25
EEGFp1,2184.4140625,2185.125
EEGFp1,2196.8046875,2197.71875
EEGFp1,2242.609375,2244.234375
EEGFp1,2247.9921875,2248.6015625
EEGFp1,2253.6796875,2255.3046875
EEGFp1,2282.828125,2283.5390625
EEGFp1,2299.5859375,2301.4140625
EEGFp1,2306.796875,2307.8125
EEGFp1,2317.0546875,2317.96875
EEGFp1,2336.3515625,2338.5859375
EEGFp1,2355.140625,2355.953125
EEGFp1,2411.8125,2412.625
EEGFp1,2418.921875,2419.53125
EEGFp1,2447.8671875,2448.78125
EEGFp1,2458.125,2459.34375
EEGFp1,2470.2109375,2471.0234375
EEGFp1,2474.78125,2475.6953125
EEGFp1,2484.0234375,2484.6328125
EEGFp1,2492.3515625,2493.0625
EEGFp1,2497.0234375,2497.8359375
EEGFp1,2509.0078125,2510.328125
EEGFp1,2525.96875,2527.1875
EEGFp1,2536.0234375,2537.0390625
EEGFp1,2540.2890625,2541
EEGFp1,2553.6953125,2554.3046875
EEGFp1,2573.8046875,2574.4140625
EEGFp1,2578.78125,2579.4921875
EEGFp1,2589.953125,2591.2734375
EEGFp1,2624.9921875,2626.4140625
EEGFp1,2637.6875,2638.90625
EEGFp1,2656.375,2657.59375
EEGFp1,2664.703125,2665.3125
EEGFp1,2669.2734375,2670.2890625
EEGFp1,2709.0859375,2709.8984375
EEGFp1,3677.3828125,3679.2109375
EEGFp1,3741.46875,3742.1796875
EEGFp2,220.09375,221.4140625
EEGFp2,824.0859375,824.6953125
EEGFp2,1502.21875,1502.9296875
EEGFp2,1670.609375,1671.3203125
EEGFp2,1765.671875,1766.7890625
EEGFp2,1793.703125,1794.3125
EEGFp2,1806.09375,1806.703125
EEGFp2,1818.3828125,1819.09375
EEGFp2,1839.3046875,1839.9140625
EEGFp2,1841.640625,1842.453125
EEGFp2,1852.609375,1853.9296875
EEGFp2,1872.0078125,1872.921875
EEGFp2,1882.671875,1883.3828125
EEGFp2,1895.265625,1896.890625
EEGFp2,1925.125,1926.0390625
EEGFp2,1934.0625,1934.671875
EEGFp2,1939.546875,1940.359375
EEGFp2,1954.375,1955.4921875
EEGFp2,1968.59375,1969.7109375
EEGFp2,1977.734375,1978.4453125
EEGFp2,1988.296875,1989.6171875
EEGFp2,1994.2890625,1995.1015625
EEGFp2,2020.6953125,2022.1171875
EEGFp2,2025.46875,2027.1953125
EEGFp2,2034.3046875,2035.015625
EEGFp2,2057.4609375,2058.984375
EEGFp2,2100.3203125,2101.1328125
EEGFp2,2105.6015625,2106.4140625
EEGFp2,2114.4375,2116.875
EEGFp2,2120.0234375,2121.2421875
EEGFp2,2127.640625,2129.3671875
EEGFp2,2145.71875,2146.6328125
EEGFp2,2184.515625,2185.2265625
EEGFp2,2196.8046875,2199.0390625
EEGFp2,2218.03125,2218.84375
EEGFp2,2221.890625,2223.4140625
EEGFp2,2242.5078125,2244.3359375
EEGFp2,2247.9921875,2249.2109375
EEGFp2,2253.984375,2255.7109375
EEGFp2,2262.0078125,2262.71875
EEGFp2,2265.0546875,2265.765625
EEGFp2,2269.3203125,2269.9296875
EEGFp2,2279.2734375,2280.1875
EEGFp2,2283.3359375,2284.1484375
EEGFp2,2317.0546875,2317.8671875
EEGFp2,2324.0625,2325.1796875
EEGFp2,2337.5703125,2338.5859375
EEGFp2,2351.484375,2352.09375
EEGFp2,2378.296875,2379.0078125
EEGFp2,2387.4375,2388.3515625
EEGFp2,2402.46875,2403.3828125
EEGFp2,2407.2421875,2408.15625
EEGFp2,2411.8125,2412.9296875
EEGFp2,2439.1328125,2440.3515625
EEGFp2,2469.703125,2471.734375
EEGFp2,2474.78125,2477.015625
EEGFp2,2486.5625,2488.4921875
EEGFp2,2497.125,2498.34375
EEGFp2,2509.109375,2510.328125
EEGFp2,2520.3828125,2521.6015625
EEGFp2,2535.2109375,2536.6328125
EEGFp2,2548.0078125,2548.6171875
EEGFp2,2559.9921875,2560.6015625
EEGFp2,2573.6015625,2574.3125
EEGFp2,2589.953125,2591.4765625
EEGFp2,2596.453125,2597.1640625
EEGFp2,2600.515625,2601.4296875
EEGFp2,2612.703125,2613.4140625
EEGFp2,2618.8984375,2619.609375
EEGFp2,2625.296875,2626.4140625
EEGFp2,2637.5859375,2638.90625
EEGFp2,2660.234375,2662.0625
EEGFp2,2664.6015625,2665.71875
EEGFp2,2675.46875,2676.1796875
EEGFp2,2682.6796875,2683.390625
EEGFp2,2693.34375,2694.0546875
EEGFp2,2708.984375,2710.3046875
EEGFp2,2718.0234375,2718.8359375
EEGFp2,2735.4921875,2736.9140625
EEGFp2,2741.6875,2743.109375
EEGFp2,2761.6953125,2762.9140625
EEGFp2,2809.9375,2811.0546875
EEGFp2,2857.46875,2858.3828125
