Canale,Start_Time(s),End_Time(s)
EEGFp1,18.796875,19.5078125
EEGFp1,28.34375,28.953125
EEGFp1,30.4765625,31.390625
EEGFp1,52.515625,53.2265625
EEGFp1,55.5625,57.8984375
EEGFp1,59.21875,59.828125
EEGFp1,65.921875,66.6328125
EEGFp1,79.0234375,79.9375
EEGFp1,99.4375,101.9765625
EEGFp1,115.7890625,116.90625
EEGFp1,117.8203125,118.53125
EEGFp1,127.7734375,128.6875
EEGFp1,130.109375,131.9375
EEGFp1,140.46875,141.1796875
EEGFp1,145.546875,147.0703125
EEGFp1,150.625,151.640625
EEGFp1,188.1015625,189.828125
EEGFp1,208.109375,208.8203125
EEGFp1,214.5078125,215.3203125
EEGFp1,220.09375,220.8046875
EEGFp1,225.375,225.984375
EEGFp1,233.3984375,234.109375
EEGFp1,263.5625,264.171875
EEGFp1,270.46875,272.09375
EEGFp1,273.3125,274.734375
EEGFp1,310.9921875,312.0078125
EEGFp1,325.8203125,326.734375
EEGFp1,327.6484375,328.2578125
EEGFp1,335.9765625,336.9921875
EEGFp1,339.6328125,341.8671875
EEGFp1,351.0078125,353.0390625
EEGFp1,357,357.7109375
EEGFp1,372.7421875,373.3515625
EEGFp1,374.5703125,375.1796875
EEGFp1,398.640625,399.25
EEGFp1,403.71875,404.6328125
EEGFp1,411.640625,412.453125
EEGFp1,413.875,414.6875
EEGFp1,419.4609375,421.796875
EEGFp1,422.7109375,424.03125
EEGFp1,431.8515625,433.171875
EEGFp1,438.25,440.9921875
EEGFp1,446.2734375,447.0859375
EEGFp1,451.1484375,451.9609375
EEGFp1,471.0546875,473.390625
EEGFp1,490.25,491.0625
EEGFp1,492.9921875,493.90625
EEGFp1,503.1484375,504.3671875
EEGFp1,509.953125,511.2734375
EEGFp1,514.015625,514.625
EEGFp1,518.28125,518.9921875
EEGFp1,523.8671875,524.8828125
EEGFp1,529.5546875,530.46875
EEGFp1,536.96875,538.2890625
EEGFp1,541.9453125,542.7578125
EEGFp1,560.328125,560.9375
EEGFp1,564.0859375,564.796875
EEGFp1,576.2734375,576.984375
EEGFp1,604.203125,605.421875
EEGFp1,606.9453125,609.3828125
EEGFp1,611.515625,612.125
EEGFp1,614.8671875,615.984375
EEGFp1,622.7890625,624.6171875
EEGFp1,630,631.3203125
EEGFp1,633.65625,634.3671875
EEGFp1,636.296875,638.734375
EEGFp1,639.8515625,640.96875
EEGFp1,646.9609375,647.9765625
EEGFp1,654.984375,655.59375
EEGFp1,667.984375,669.3046875
EEGFp1,670.9296875,674.3828125
EEGFp1,675.8046875,676.8203125
EEGFp1,679.0546875,679.96875
EEGFp1,681.59375,683.1171875
EEGFp1,685.1484375,687.28125
