Canale,isi_min(s)
EEGFp1,1.1171875
EEGFp1,1.21875
EEGFp1,1.625
EEGFp1,1.625
EEGFp1,2.03125
EEGFp1,2.84375
EEGFp1,3.9609375
EEGFp1,4.265625
EEGFp2,1.7265625
EEGFp2,2.1328125
EEGFp2,3.1484375
EEGFp2,3.453125
EEGFp2,3.65625
EEGFp2,3.7578125
EEGFp2,3.7578125
EEGFp2,4.265625
EEGF7,1.015625
EEGF7,2.640625
EEGF7,2.7421875
EEGF7,3.5546875
EEGF7,3.65625
EEGF7,3.859375
EEGF7,4.3671875
EEGF3,0.9140625
EEGF3,1.1171875
EEGF3,1.421875
EEGF3,1.9296875
EEGF3,2.03125
EEGF3,2.4375
EEGF3,2.5390625
EEGF3,2.5390625
EEGF3,2.640625
EEGF3,2.640625
EEGF3,2.640625
EEGF3,3.046875
EEGF3,3.046875
EEGFz,0.9140625
EEGFz,1.015625
EEGFz,1.3203125
EEGFz,1.5234375
EEGFz,2.234375
EEGFz,2.5390625
EEGFz,2.84375
EEGFz,3.046875
EEGFz,3.25
EEGFz,3.453125
EEGF4,0.9140625
EEGF4,1.421875
EEGF4,1.625
EEGF4,1.625
EEGF4,1.7265625
EEGF4,2.3359375
EEGF4,2.4375
EEGF4,2.5390625
EEGF4,2.7421875
EEGF4,2.84375
EEGF4,2.84375
EEGF4,3.1484375
EEGF4,3.3515625
EEGF4,3.3515625
EEGF4,3.3515625
EEGF4,3.453125
EEGF8,1.828125
EEGF8,2.1328125
EEGF8,3.046875
EEGF8,3.3515625
EEGF8,3.7578125
EEGF8,3.9609375
EEGF8,4.265625
EEGT3,2.3359375
EEGT3,4.46875
EEGT3,4.7734375
EEGC3,1.015625
EEGC3,1.21875
EEGC3,1.5234375
EEGC3,1.625
EEGC3,1.7265625
EEGC3,1.828125
EEGC3,2.1328125
EEGC3,2.234375
EEGCz,1.421875
EEGCz,2.03125
EEGCz,2.640625
EEGCz,2.640625
EEGCz,3.453125
EEGCz,3.859375
EEGCz,4.1640625
EEGCz,4.1640625
EEGCz,4.3671875
EEGC4,0.9140625
EEGC4,1.1171875
EEGC4,1.7265625
EEGC4,2.03125
EEGC4,2.1328125
EEGC4,2.234375
EEGC4,2.4375
EEGC4,2.4375
EEGC4,2.4375
EEGC4,2.640625
EEGC4,2.7421875
EEGC4,2.84375
EEGC4,2.9453125
EEGC4,2.9453125
EEGT4,0.9140625
EEGT4,2.3359375
EEGT4,2.7421875
EEGT4,3.3515625
EEGT4,4.0625
EEGT4,4.1640625
EEGT5,0.9140625
EEGT5,1.421875
EEGT5,1.7265625
EEGT5,2.1328125
EEGT5,3.1484375
EEGP3,1.1171875
EEGP3,2.4375
EEGP3,2.5390625
EEGP3,3.046875
EEGP3,3.65625
EEGP3,5.1796875
EEGPz,2.7421875
EEGPz,5.890625
EEGPz,13.203125
EEGP4,0.9140625
EEGP4,1.828125
EEGP4,2.03125
EEGP4,2.3359375
EEGP4,3.453125
EEGP4,3.453125
EEGP4,3.7578125
EEGP4,3.7578125
EEGT6,0.9140625
EEGT6,1.015625
EEGT6,1.21875
EEGT6,1.625
EEGT6,2.1328125
EEGT6,2.1328125
EEGT6,2.1328125
EEGT6,2.234375
EEGO1,1.015625
EEGO1,1.015625
EEGO1,1.21875
EEGO1,1.5234375
EEGO1,1.5234375
EEGO1,1.5234375
EEGO1,1.5234375
EEGO1,1.625
EEGO1,1.625
EEGO1,1.7265625
EEGO1,1.7265625
EEGO1,1.828125
EEGO1,1.828125
EEGO1,1.9296875
EEGO1,2.03125
EEGO1,2.03125
EEGO2,0.9140625
EEGO2,1.7265625
EEGO2,1.7265625
EEGO2,2.4375
EEGO2,2.84375
EEGO2,2.9453125
EEGO2,3.3515625
EEGO2,3.5546875
EEGO2,3.9609375
