Canale,durata(s)
EEGFp1,0.609375
EEGFp1,1.1171875
EEGFp1,0.7109375
EEGFp1,1.015625
EEGFp1,0.9140625
EEGFp1,1.5234375
EEGFp1,1.21875
EEGFp1,0.8125
EEGFp1,1.1171875
EEGFp1,2.03125
EEGFp1,1.3203125
EEGFp1,0.609375
EEGFp1,0.7109375
EEGFp1,0.8125
EEGFp1,0.7109375
EEGFp1,0.8125
EEGFp1,0.7109375
EEGFp1,1.1171875
EEGFp1,0.609375
EEGFp1,0.7109375
EEGFp1,0.9140625
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,1.015625
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,1.7265625
EEGFp1,0.7109375
EEGFp1,0.8125
EEGFp1,0.609375
EEGFp1,1.1171875
EEGFp1,0.609375
EEGFp1,1.015625
EEGFp1,0.609375
EEGFp1,0.9140625
EEGFp1,0.7109375
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp1,0.609375
EEGFp2,0.609375
EEGFp2,0.609375
EEGFp2,0.609375
EEGFp2,1.21875
EEGFp2,0.7109375
EEGFp2,0.7109375
EEGFp2,1.9296875
EEGFp2,1.1171875
EEGFp2,0.8125
EEGFp2,1.21875
EEGFp2,0.609375
EEGFp2,0.8125
EEGFp2,1.015625
EEGFp2,1.21875
EEGFp2,0.7109375
EEGFp2,2.03125
EEGFp2,1.421875
EEGFp2,0.8125
EEGFp2,0.7109375
EEGFp2,0.8125
EEGFp2,0.609375
EEGFp2,1.3203125
EEGFp2,0.8125
EEGFp2,0.7109375
EEGFp2,0.9140625
EEGFp2,0.7109375
EEGFp2,0.8125
EEGFp2,0.8125
EEGFp2,0.9140625
EEGFp2,0.8125
EEGFp2,0.7109375
EEGFp2,0.8125
EEGFp2,0.609375
EEGFp2,1.7265625
EEGFp2,0.609375
EEGFp2,0.609375
EEGFp2,0.8125
EEGFp2,1.3203125
EEGFp2,0.8125
EEGFp2,0.8125
EEGFp2,1.015625
EEGFp2,1.015625
EEGFp2,0.9140625
EEGFp2,1.015625
EEGFp2,1.015625
EEGFp2,1.21875
EEGFp2,0.609375
EEGFp2,0.7109375
EEGFp2,0.9140625
EEGFp2,1.5234375
EEGFp2,1.5234375
EEGFp2,1.015625
EEGFp2,0.609375
EEGFp2,0.8125
EEGFp2,0.9140625
EEGFp2,0.8125
EEGFp2,0.609375
EEGFp2,0.609375
EEGFp2,0.609375
EEGFp2,1.21875
EEGFp2,0.609375
EEGFp2,0.9140625
EEGFp2,1.015625
EEGFp2,0.609375
EEGFp2,0.609375
EEGFp2,0.7109375
EEGFp2,0.8125
EEGFp2,0.609375
EEGFp2,0.609375
EEGFp2,0.9140625
EEGFp2,0.609375
EEGFp2,0.9140625
EEGFp2,0.7109375
EEGFp2,0.609375
EEGFp2,0.609375
EEGFp2,0.7109375
EEGF7,0.7109375
EEGF7,0.609375
EEGF7,0.609375
EEGF7,0.609375
EEGF7,0.8125
EEGF7,0.8125
EEGF7,0.609375
EEGF7,0.609375
EEGF7,0.609375
EEGF7,0.609375
EEGF7,0.8125
EEGF7,0.8125
EEGF3,0.8125
EEGF3,0.7109375
EEGF3,0.9140625
EEGF3,0.609375
EEGF3,0.609375
EEGF3,0.609375
EEGF3,1.5234375
EEGF3,0.609375
EEGF3,1.1171875
EEGF3,0.609375
EEGF3,1.1171875
EEGF3,1.21875
EEGF3,1.828125
EEGF3,0.609375
EEGF3,0.609375
EEGF3,0.609375
EEGF3,1.3203125
EEGF3,1.421875
EEGF3,0.9140625
EEGF3,0.9140625
EEGF3,0.8125
EEGF3,1.21875
EEGF3,0.9140625
EEGF3,1.015625
EEGF3,1.015625
EEGF3,0.8125
EEGF3,0.7109375
EEGF3,1.015625
EEGF3,0.7109375
EEGF3,0.8125
EEGF3,0.7109375
EEGF3,0.609375
EEGF3,1.015625
EEGF3,0.609375
EEGF3,0.8125
EEGF3,0.7109375
EEGF3,0.7109375
EEGF3,0.609375
EEGF3,0.609375
EEGF3,0.9140625
EEGF3,0.609375
EEGF3,0.8125
EEGFz,0.7109375
EEGFz,0.609375
EEGFz,0.7109375
EEGFz,0.609375
EEGFz,1.21875
EEGFz,0.609375
EEGFz,0.8125
EEGFz,0.7109375
EEGFz,1.1171875
EEGFz,0.609375
EEGFz,0.8125
EEGFz,0.7109375
EEGFz,1.015625
EEGFz,0.609375
EEGFz,0.609375
EEGFz,0.609375
EEGFz,0.609375
EEGFz,0.609375
EEGFz,0.7109375
EEGFz,1.421875
EEGFz,0.8125
EEGFz,0.9140625
EEGFz,0.7109375
EEGFz,3.9609375
EEGFz,1.421875
EEGFz,1.421875
EEGFz,0.8125
EEGFz,1.828125
EEGFz,1.3203125
EEGFz,0.7109375
EEGFz,1.421875
EEGFz,3.453125
EEGFz,0.609375
EEGFz,0.609375
EEGFz,1.015625
EEGFz,0.609375
EEGFz,0.7109375
EEGFz,0.9140625
EEGFz,1.7265625
EEGFz,0.7109375
EEGFz,2.234375
EEGFz,1.3203125
EEGFz,1.21875
EEGFz,1.21875
EEGFz,0.609375
EEGFz,0.7109375
EEGFz,0.8125
EEGFz,0.7109375
EEGFz,0.8125
EEGFz,0.609375
EEGFz,1.9296875
EEGFz,0.9140625
EEGFz,1.21875
EEGFz,0.9140625
EEGFz,0.609375
EEGFz,1.3203125
EEGFz,0.609375
EEGFz,0.9140625
EEGFz,0.609375
EEGFz,0.7109375
EEGFz,1.015625
EEGFz,0.609375
EEGFz,0.7109375
EEGFz,1.625
EEGFz,0.7109375
EEGFz,0.9140625
EEGFz,0.7109375
EEGFz,1.3203125
EEGFz,1.015625
EEGFz,0.609375
EEGFz,0.7109375
EEGFz,0.9140625
EEGFz,1.21875
EEGFz,0.609375
EEGFz,1.1171875
EEGFz,0.9140625
EEGFz,0.609375
EEGFz,1.828125
EEGFz,1.21875
EEGFz,1.7265625
EEGFz,1.625
EEGFz,1.1171875
EEGFz,0.7109375
EEGFz,2.84375
EEGFz,0.8125
EEGFz,1.015625
EEGFz,0.609375
EEGFz,0.9140625
EEGFz,0.609375
EEGFz,0.609375
EEGFz,0.7109375
EEGFz,0.609375
EEGFz,1.015625
EEGFz,0.8125
EEGFz,0.7109375
EEGFz,0.609375
EEGFz,2.1328125
EEGFz,0.609375
EEGFz,0.609375
EEGFz,0.609375
EEGFz,0.8125
EEGFz,0.609375
EEGFz,1.421875
EEGFz,0.9140625
EEGFz,1.1171875
EEGFz,0.7109375
EEGFz,0.609375
EEGFz,0.7109375
EEGFz,0.9140625
EEGFz,0.609375
EEGFz,0.7109375
EEGFz,0.8125
EEGFz,0.7109375
EEGFz,0.609375
EEGFz,0.7109375
EEGFz,0.609375
EEGFz,0.609375
EEGFz,0.609375
EEGFz,0.7109375
EEGFz,0.609375
EEGFz,0.609375
EEGFz,0.7109375
EEGFz,0.7109375
EEGFz,0.609375
EEGFz,0.609375
EEGFz,0.8125
EEGFz,0.7109375
EEGFz,0.7109375
EEGFz,0.7109375
EEGFz,0.609375
EEGF4,0.609375
EEGF4,0.7109375
EEGF4,1.5234375
EEGF4,0.7109375
EEGF4,0.9140625
EEGF4,0.609375
EEGF4,1.421875
EEGF4,0.8125
EEGF4,0.7109375
EEGF4,0.8125
EEGF4,0.8125
EEGF4,0.8125
EEGF4,0.609375
EEGF4,0.7109375
EEGF4,0.609375
EEGF4,1.015625
EEGF4,0.9140625
EEGF4,0.7109375
EEGF4,0.8125
EEGF4,0.7109375
EEGF4,1.015625
EEGF4,0.7109375
EEGF4,0.7109375
EEGF4,0.609375
EEGF4,0.7109375
EEGF4,1.625
EEGF4,0.8125
EEGF4,0.9140625
EEGF4,1.21875
EEGF4,1.5234375
EEGF4,0.609375
EEGF4,0.7109375
EEGF4,0.8125
EEGF4,0.609375
EEGF4,0.7109375
EEGF4,1.21875
EEGF4,0.7109375
EEGF4,0.609375
EEGF4,1.3203125
EEGF4,1.1171875
EEGF4,0.609375
EEGF4,0.9140625
EEGF4,0.7109375
EEGF4,0.8125
EEGF4,0.7109375
EEGF4,0.7109375
EEGF4,0.609375
EEGF4,0.609375
EEGF4,0.609375
EEGF4,0.7109375
EEGF4,0.609375
EEGF4,0.7109375
EEGF4,0.8125
EEGF4,0.7109375
EEGF4,0.7109375
EEGF4,0.8125
EEGF4,0.7109375
EEGF8,0.7109375
EEGF8,0.7109375
EEGF8,0.8125
EEGF8,0.609375
EEGF8,0.7109375
EEGF8,0.609375
EEGF8,0.7109375
EEGF8,0.609375
EEGF8,0.8125
EEGF8,0.7109375
EEGF8,1.1171875
EEGF8,0.7109375
EEGF8,0.609375
EEGF8,0.609375
EEGF8,1.3203125
EEGF8,0.8125
EEGF8,0.7109375
EEGF8,0.609375
EEGF8,0.8125
EEGF8,0.7109375
EEGF8,0.609375
EEGF8,0.8125
EEGF8,0.8125
EEGF8,1.21875
EEGF8,0.8125
EEGF8,0.8125
EEGF8,1.1171875
EEGF8,0.7109375
EEGF8,1.1171875
EEGF8,0.9140625
EEGF8,0.7109375
EEGF8,0.609375
EEGF8,0.7109375
EEGF8,0.609375
EEGF8,0.8125
EEGF8,0.609375
EEGF8,0.7109375
EEGT3,0.8125
EEGT3,0.609375
EEGT3,0.609375
EEGT3,0.9140625
EEGT3,1.5234375
EEGT3,0.609375
EEGT3,0.8125
EEGT3,0.7109375
EEGT3,0.7109375
EEGT3,1.828125
EEGT3,0.609375
EEGT3,0.609375
EEGT3,0.609375
EEGT3,1.21875
EEGT3,0.609375
EEGT3,0.9140625
EEGT3,0.609375
EEGT3,1.625
EEGT3,0.7109375
EEGT3,0.7109375
EEGT3,1.015625
EEGT3,0.609375
EEGT3,0.609375
EEGT3,0.609375
EEGT3,0.609375
EEGT3,0.609375
EEGT3,0.609375
EEGT3,0.609375
EEGT3,0.8125
EEGT3,0.609375
EEGT3,0.9140625
EEGT3,0.609375
EEGT3,0.9140625
EEGT3,0.8125
EEGT3,0.609375
EEGT3,0.609375
EEGT3,0.609375
EEGT3,0.8125
EEGT3,0.9140625
EEGT3,2.7421875
EEGT3,0.609375
EEGT3,0.8125
EEGC3,0.8125
EEGC3,0.609375
EEGC3,0.7109375
EEGC3,0.609375
EEGC3,0.609375
EEGC3,0.609375
EEGC3,0.609375
EEGC3,1.1171875
EEGC3,0.609375
EEGC3,0.7109375
EEGC3,0.609375
EEGC3,0.609375
EEGC3,0.609375
EEGC3,0.609375
EEGCz,0.609375
EEGCz,1.21875
EEGCz,0.609375
EEGCz,0.609375
EEGCz,0.609375
EEGCz,1.1171875
EEGCz,0.609375
EEGCz,0.9140625
EEGCz,0.9140625
EEGCz,0.7109375
EEGCz,0.609375
EEGCz,0.7109375
EEGCz,0.609375
EEGCz,0.7109375
EEGCz,0.609375
EEGCz,0.609375
EEGCz,0.7109375
EEGCz,0.609375
EEGCz,0.609375
EEGCz,0.609375
EEGCz,0.7109375
EEGC4,0.9140625
EEGC4,0.9140625
EEGC4,0.7109375
EEGC4,0.7109375
EEGC4,0.609375
EEGC4,0.7109375
EEGC4,0.7109375
EEGC4,0.8125
EEGC4,0.609375
EEGC4,0.7109375
EEGC4,1.828125
EEGC4,0.609375
EEGC4,0.609375
EEGC4,0.609375
EEGC4,0.609375
EEGC4,0.609375
EEGC4,0.609375
EEGC4,0.7109375
EEGC4,0.8125
EEGC4,0.8125
EEGC4,0.609375
EEGC4,0.609375
EEGC4,0.7109375
EEGC4,0.609375
EEGC4,0.9140625
EEGC4,0.7109375
EEGC4,0.609375
EEGT4,0.609375
EEGT4,0.8125
EEGT4,1.015625
EEGT4,0.7109375
EEGT4,0.9140625
EEGT4,2.3359375
EEGT4,0.7109375
EEGT4,0.8125
EEGT4,0.8125
EEGT4,0.609375
EEGT4,1.015625
EEGT4,0.609375
EEGT4,1.015625
EEGT4,0.7109375
EEGT4,2.1328125
EEGT4,0.9140625
EEGT4,1.015625
EEGT4,1.015625
EEGT4,1.1171875
EEGT4,0.9140625
EEGT4,0.8125
EEGT4,0.7109375
EEGT4,0.7109375
EEGT4,0.609375
EEGT4,0.609375
EEGT4,1.015625
EEGT4,1.421875
EEGT4,1.21875
EEGT4,0.8125
EEGT4,1.5234375
EEGT4,1.625
EEGT4,1.7265625
EEGT4,1.1171875
EEGT4,1.9296875
EEGT4,1.9296875
EEGT4,1.3203125
EEGT4,1.5234375
EEGT4,1.7265625
EEGT4,0.7109375
EEGT4,0.8125
EEGT4,0.609375
EEGT4,0.609375
EEGT4,0.7109375
EEGT4,1.21875
EEGT4,1.1171875
EEGT4,1.21875
EEGT4,0.7109375
EEGT4,0.8125
EEGT4,0.609375
EEGT4,1.421875
EEGT4,2.5390625
EEGT4,1.1171875
EEGT4,0.609375
EEGT4,0.609375
EEGT4,0.7109375
EEGT4,1.421875
EEGT4,0.9140625
EEGT4,0.9140625
EEGT4,0.609375
EEGT4,0.8125
EEGT4,0.609375
EEGT4,0.609375
EEGT4,1.1171875
EEGT4,0.609375
EEGT4,0.609375
EEGT4,0.609375
EEGT4,0.8125
EEGT4,0.609375
EEGT4,0.7109375
EEGT4,0.609375
EEGT4,0.609375
EEGT4,0.609375
EEGT4,0.8125
EEGT4,0.609375
EEGT4,0.609375
EEGT4,0.7109375
EEGT4,0.609375
EEGT4,0.609375
EEGT4,1.015625
EEGT4,0.609375
EEGT4,0.609375
EEGT4,0.7109375
EEGT4,0.7109375
EEGT4,1.015625
EEGT4,0.609375
EEGT4,0.7109375
EEGT4,0.8125
EEGT5,1.015625
EEGT5,0.7109375
EEGT5,0.9140625
EEGT5,0.609375
EEGT5,1.015625
EEGT5,1.015625
EEGT5,1.015625
EEGT5,0.8125
EEGT5,0.8125
EEGT5,0.9140625
EEGT5,0.609375
EEGT5,1.21875
EEGT5,0.7109375
EEGT5,2.4375
EEGT5,0.609375
EEGT5,0.609375
EEGT5,0.7109375
EEGT5,1.21875
EEGT5,0.609375
EEGT5,0.609375
EEGT5,0.7109375
EEGT5,0.7109375
EEGT5,0.609375
EEGT5,0.7109375
EEGT5,0.9140625
EEGT5,0.7109375
EEGT5,1.21875
EEGT5,0.609375
EEGT5,1.21875
EEGT5,0.7109375
EEGT5,4.3671875
EEGT5,2.1328125
EEGT5,1.828125
EEGT5,0.609375
EEGT5,0.7109375
EEGT5,1.421875
EEGT5,0.9140625
EEGT5,0.609375
EEGT5,0.7109375
EEGT5,0.7109375
EEGT5,0.8125
EEGT5,0.9140625
EEGT5,1.21875
EEGT5,1.015625
EEGT5,1.3203125
EEGT5,0.8125
EEGT5,0.609375
EEGT5,0.7109375
EEGT5,0.7109375
EEGT5,0.609375
EEGT5,0.9140625
EEGT5,0.8125
EEGT5,0.609375
EEGT5,1.1171875
EEGT5,1.015625
EEGT5,0.609375
EEGT5,0.609375
EEGT5,0.609375
EEGT5,0.609375
EEGT5,0.609375
EEGT5,0.609375
EEGT5,0.609375
EEGT5,0.7109375
EEGT5,0.609375
EEGT5,0.609375
EEGT5,0.609375
EEGT5,0.609375
EEGT5,0.7109375
EEGT5,0.609375
EEGT5,1.015625
EEGT5,0.7109375
EEGP3,1.015625
EEGP3,0.8125
EEGP3,0.7109375
EEGP3,0.609375
EEGP3,0.609375
EEGP3,0.7109375
EEGP3,1.828125
EEGP3,0.609375
EEGP3,0.9140625
EEGP3,0.7109375
EEGP3,0.609375
EEGP3,0.9140625
EEGP3,0.609375
EEGP3,0.7109375
EEGP3,0.609375
EEGP3,0.7109375
EEGP3,0.609375
EEGP3,0.7109375
EEGP3,0.609375
EEGP3,1.3203125
EEGP3,0.609375
EEGP3,0.609375
EEGP3,0.609375
EEGP3,0.609375
EEGP3,0.609375
EEGP3,0.7109375
EEGP3,0.609375
EEGP3,0.609375
EEGP3,0.609375
EEGP3,0.7109375
EEGP3,0.609375
EEGPz,0.609375
EEGPz,0.609375
EEGPz,0.609375
EEGPz,0.609375
EEGPz,0.609375
EEGPz,0.609375
EEGPz,0.609375
EEGPz,1.3203125
EEGPz,0.609375
EEGPz,0.7109375
EEGPz,0.7109375
EEGPz,0.7109375
EEGPz,0.8125
EEGPz,1.828125
EEGPz,0.609375
EEGPz,0.609375
EEGPz,0.8125
EEGPz,0.609375
EEGPz,0.7109375
EEGPz,0.609375
EEGPz,0.609375
EEGPz,0.7109375
EEGPz,1.3203125
EEGPz,0.609375
EEGPz,0.609375
EEGPz,0.609375
EEGPz,1.1171875
EEGPz,0.8125
EEGPz,0.9140625
EEGPz,0.8125
EEGPz,0.609375
EEGPz,0.609375
EEGPz,0.609375
EEGPz,0.7109375
EEGPz,0.609375
EEGPz,1.015625
EEGPz,0.7109375
EEGPz,0.8125
EEGPz,0.609375
EEGPz,0.609375
EEGPz,0.609375
EEGPz,0.7109375
EEGPz,0.8125
EEGPz,0.7109375
EEGPz,0.609375
EEGPz,0.609375
EEGP4,0.8125
EEGP4,0.609375
EEGP4,0.8125
EEGP4,0.7109375
EEGP4,0.8125
EEGP4,0.609375
EEGP4,0.609375
EEGP4,0.609375
EEGP4,1.015625
EEGP4,0.7109375
EEGP4,2.3359375
EEGP4,0.609375
EEGP4,0.8125
EEGP4,0.9140625
EEGP4,1.3203125
EEGP4,0.8125
EEGP4,0.609375
EEGP4,0.609375
EEGP4,0.7109375
EEGP4,0.609375
EEGP4,0.7109375
EEGP4,0.609375
EEGP4,0.7109375
EEGP4,0.8125
EEGP4,0.609375
EEGP4,2.9453125
EEGP4,1.21875
EEGP4,1.7265625
EEGP4,0.7109375
EEGP4,0.7109375
EEGP4,0.7109375
EEGP4,0.7109375
EEGP4,0.609375
EEGP4,0.609375
EEGP4,0.9140625
EEGP4,0.7109375
EEGP4,1.1171875
EEGP4,0.609375
EEGP4,0.609375
EEGP4,0.7109375
EEGP4,0.8125
EEGP4,0.7109375
EEGP4,0.609375
EEGP4,2.3359375
EEGP4,0.8125
EEGP4,0.8125
EEGP4,0.9140625
EEGP4,0.7109375
EEGP4,0.609375
EEGP4,0.7109375
EEGP4,0.609375
EEGP4,0.8125
EEGP4,0.609375
EEGP4,0.609375
EEGP4,0.9140625
EEGP4,0.8125
EEGP4,0.609375
EEGP4,0.609375
EEGP4,0.7109375
EEGP4,0.7109375
EEGP4,0.609375
EEGP4,0.9140625
EEGP4,1.3203125
EEGP4,0.7109375
EEGP4,0.7109375
EEGP4,0.8125
EEGP4,0.609375
EEGP4,0.7109375
EEGP4,0.609375
EEGP4,0.609375
EEGP4,0.609375
EEGP4,0.8125
EEGP4,0.609375
EEGP4,0.8125
EEGP4,0.609375
EEGT6,2.4375
EEGT6,9.0390625
EEGT6,2.03125
EEGT6,3.453125
EEGT6,1.015625
EEGT6,4.46875
EEGT6,1.421875
EEGT6,1.21875
EEGT6,0.7109375
EEGT6,0.7109375
EEGT6,5.1796875
EEGT6,0.9140625
EEGT6,0.7109375
EEGT6,0.609375
EEGT6,0.7109375
EEGT6,2.5390625
EEGT6,1.7265625
EEGT6,0.8125
EEGT6,1.1171875
EEGT6,1.5234375
EEGT6,0.9140625
EEGT6,0.609375
EEGT6,3.046875
EEGT6,2.234375
EEGT6,1.015625
EEGT6,1.21875
EEGT6,8.125
EEGT6,5.3828125
EEGT6,3.046875
EEGT6,0.609375
EEGT6,1.3203125
EEGT6,1.3203125
EEGT6,0.8125
EEGT6,0.609375
EEGT6,0.609375
EEGT6,1.3203125
EEGT6,0.9140625
EEGT6,1.1171875
EEGT6,0.7109375
EEGT6,1.015625
EEGT6,1.7265625
EEGT6,0.9140625
EEGT6,0.7109375
EEGT6,0.7109375
EEGT6,2.234375
EEGT6,2.03125
EEGT6,1.015625
EEGT6,0.7109375
EEGT6,0.7109375
EEGT6,1.015625
EEGT6,0.9140625
EEGT6,0.609375
EEGT6,1.1171875
EEGT6,0.9140625
EEGT6,2.3359375
EEGT6,2.3359375
EEGT6,1.21875
EEGT6,0.609375
EEGT6,4.0625
EEGT6,4.1640625
EEGT6,2.234375
EEGT6,0.609375
EEGT6,3.25
EEGT6,0.9140625
EEGT6,1.3203125
EEGT6,0.8125
EEGT6,3.7578125
EEGT6,2.1328125
EEGT6,1.3203125
EEGT6,0.609375
EEGT6,0.609375
EEGT6,3.7578125
EEGT6,2.4375
EEGT6,0.9140625
EEGT6,0.9140625
EEGT6,2.640625
EEGT6,4.5703125
EEGT6,3.453125
EEGT6,0.8125
EEGT6,1.1171875
EEGT6,1.1171875
EEGT6,0.7109375
EEGT6,1.5234375
EEGT6,0.609375
EEGT6,6.296875
EEGT6,0.9140625
EEGT6,0.7109375
EEGT6,0.8125
EEGT6,0.7109375
EEGT6,1.5234375
EEGT6,0.609375
EEGT6,1.828125
EEGT6,0.609375
EEGT6,1.625
EEGT6,1.015625
EEGT6,1.21875
EEGT6,2.3359375
EEGT6,0.609375
EEGT6,0.8125
EEGT6,0.7109375
EEGT6,0.609375
EEGT6,0.7109375
EEGT6,0.8125
EEGT6,1.21875
EEGT6,0.7109375
EEGT6,0.609375
EEGT6,0.609375
EEGT6,0.609375
EEGT6,0.609375
EEGT6,0.609375
EEGT6,0.609375
EEGT6,0.609375
EEGT6,0.7109375
EEGT6,0.609375
EEGT6,0.609375
EEGT6,0.609375
EEGT6,0.609375
EEGT6,0.609375
EEGT6,0.9140625
EEGT6,1.7265625
EEGT6,2.4375
EEGT6,1.015625
EEGT6,1.015625
EEGT6,0.7109375
EEGT6,0.609375
EEGT6,0.8125
EEGT6,0.8125
EEGT6,0.7109375
EEGT6,0.609375
EEGT6,0.609375
EEGT6,0.609375
EEGT6,0.609375
EEGT6,0.7109375
EEGT6,0.609375
EEGT6,1.7265625
EEGT6,1.21875
EEGT6,0.8125
EEGT6,1.015625
EEGT6,0.7109375
EEGT6,1.421875
EEGT6,0.609375
EEGT6,0.7109375
EEGO1,0.9140625
EEGO1,0.609375
EEGO1,0.7109375
EEGO1,0.609375
EEGO1,0.9140625
EEGO1,0.609375
EEGO1,0.9140625
EEGO1,1.1171875
EEGO1,0.609375
EEGO1,0.609375
EEGO1,0.7109375
EEGO1,0.8125
EEGO1,1.3203125
EEGO1,0.609375
EEGO1,1.625
EEGO1,2.03125
EEGO1,0.609375
EEGO1,0.609375
EEGO1,1.015625
EEGO1,0.7109375
EEGO1,0.7109375
EEGO1,0.609375
EEGO1,0.609375
EEGO1,1.1171875
EEGO1,0.9140625
EEGO1,1.21875
EEGO1,0.609375
EEGO1,1.21875
EEGO1,2.1328125
EEGO1,0.7109375
EEGO1,0.7109375
EEGO1,1.421875
EEGO1,0.609375
EEGO1,0.609375
EEGO1,0.8125
EEGO1,0.609375
EEGO1,0.8125
EEGO1,0.9140625
EEGO1,1.015625
EEGO1,0.8125
EEGO1,0.7109375
EEGO1,0.609375
EEGO1,0.609375
EEGO1,1.015625
EEGO1,1.7265625
EEGO1,0.9140625
EEGO1,0.8125
EEGO1,0.8125
EEGO1,0.7109375
EEGO1,1.21875
EEGO1,0.7109375
EEGO1,0.609375
EEGO2,3.9609375
EEGO2,2.640625
EEGO2,0.609375
EEGO2,0.7109375
EEGO2,4.0625
EEGO2,2.03125
EEGO2,0.7109375
EEGO2,0.7109375
EEGO2,0.7109375
EEGO2,1.21875
EEGO2,2.1328125
