Canale,Start_Time(s),End_Time(s)
EEGFp1,140.7734375,141.484375
EEGFp1,409.609375,410.5234375
EEGFp1,414.3828125,414.9921875
EEGFp1,440.484375,441.09375
EEGFp1,466.9921875,467.8046875
EEGFp1,476.84375,477.5546875
EEGFp1,483.4453125,485.171875
EEGFp1,496.75,498.375
EEGFp1,504.9765625,506.1953125
EEGFp1,524.4765625,525.2890625
EEGFp1,533.2109375,534.0234375
EEGFp1,539.203125,540.421875
EEGFp1,545.5,547.53125
EEGFp1,579.828125,580.5390625
EEGFp1,583.3828125,584.5
EEGFp1,589.578125,591
EEGFp1,592.1171875,592.9296875
EEGFp1,595.671875,596.484375
EEGFp1,599.4296875,600.8515625
EEGFp1,607.3515625,607.9609375
EEGFp1,638.8359375,639.953125
EEGFp1,665.140625,667.171875
EEGFp1,678.546875,679.6640625
EEGFp1,715.3125,717.34375
EEGFp1,727.8046875,728.515625
EEGFp1,733.2890625,734.1015625
EEGFp1,760.5078125,761.21875
EEGFp1,773.1015625,774.9296875
EEGFp1,802.9609375,803.7734375
EEGFp1,814.9453125,815.859375
EEGFp1,827.5390625,829.0625
EEGFp1,832.109375,833.125
EEGFp1,852.7265625,853.7421875
EEGFp1,861.359375,862.578125
EEGFp1,867.5546875,868.671875
EEGFp1,880.25,881.46875
EEGFp1,898.0234375,899.34375
EEGFp1,905.9453125,906.65625
EEGFp1,923.2109375,924.53125
EEGFp1,950.9375,951.8515625
EEGFp1,972.875,973.890625
EEGFp1,1017.8671875,1018.4765625
EEGFp1,1052.8046875,1053.6171875
EEGFp1,1066.71875,1067.9375
EEGFp1,1072,1072.7109375
EEGFp1,1087.1328125,1088.25
EEGFp1,1092.2109375,1093.2265625
EEGFp1,1132.9375,1133.546875
EEGFp1,1171.125,1171.734375
EEGFp1,1184.0234375,1184.6328125
EEGFp1,1196.4140625,1197.6328125
EEGFp1,1216.421875,1217.03125
EEGFp1,1220.7890625,1221.3984375
EEGFp1,1242.7265625,1243.84375
EEGFp1,1273.6015625,1274.4140625
EEGFp1,1332.609375,1333.21875
EEGFp1,1337.28125,1338.09375
EEGFp1,1342.0546875,1343.171875
EEGFp1,1347.640625,1348.5546875
EEGFp1,1359.9296875,1360.5390625
EEGFp1,1424.828125,1426.046875
EEGFp1,1479.46875,1480.1796875
EEGFp1,1518.9765625,1519.9921875
EEGFp1,1526.4921875,1527.1015625
EEGFp1,1568.5390625,1569.25
EEGFp1,1614.140625,1614.953125
EEGFp1,1619.7265625,1620.4375
EEGFp1,1637.296875,1637.90625
EEGFp1,1683.5078125,1684.1171875
EEGFp1,1731.140625,1731.75
EEGFp1,1745.359375,1746.171875
EEGFp1,1778.7734375,1779.484375
EEGFp1,1830.7734375,1831.3828125
EEGFp1,1978.6484375,1979.5625
EEGFp1,2100.9296875,2101.640625
EEGFp1,2177.5078125,2178.1171875
EEGFp1,2286.484375,2287.1953125
EEGFp1,2373.9296875,2374.5390625
EEGFp1,2387.03125,2387.640625
EEGFp1,2422.78125,2423.390625
EEGFp1,2530.9453125,2531.9609375
EEGFp1,2841.828125,2842.7421875
EEGFp2,205.7734375,206.5859375
EEGFp2,332.015625,332.7265625
EEGFp2,409.609375,410.625
EEGFp2,466.890625,467.90625
EEGFp2,504.3671875,505.078125
EEGFp2,513,513.609375
EEGFp2,528.03125,528.9453125
EEGFp2,538.6953125,540.828125
EEGFp2,579.5234375,580.640625
EEGFp2,590.1875,591.1015625
EEGFp2,599.734375,600.953125
