Canale,Start_Time(s),End_Time(s)
EEGFp1,43.0703125,43.6796875
EEGFp1,69.6796875,70.4921875
EEGFp1,131.53125,132.2421875
EEGFp1,140.671875,141.28125
EEGFp1,170.734375,171.4453125
EEGFp1,225.0703125,225.984375
EEGFp1,248.9375,249.6484375
EEGFp1,361.671875,362.28125
EEGFp1,455.6171875,456.4296875
EEGFp1,579.015625,580.234375
EEGFp1,597.6015625,598.515625
EEGFp1,803.46875,804.078125
EEGFp1,871.921875,872.6328125
EEGFp1,896.09375,900.15625
EEGFp1,1028.6328125,1033.40625
EEGFp1,1035.5390625,1036.3515625
EEGFp1,1040.4140625,1041.4296875
EEGFp1,1116.9921875,1117.8046875
EEGFp1,1160.765625,1162.1875
EEGFp1,1165.640625,1166.25
EEGFp1,1237.8515625,1239.171875
EEGFp1,1251.5625,1253.0859375
EEGFp1,1290.359375,1291.4765625
EEGFp1,1293.203125,1293.9140625
EEGFp1,1315.34375,1317.6796875
EEGFp1,1322.7578125,1323.3671875
EEGFp1,1350.6875,1351.5
EEGFp1,1354.6484375,1356.171875
EEGFp1,1361.3515625,1363.1796875
EEGFp1,1366.125,1366.734375
EEGFp1,1369.4765625,1371.9140625
EEGFp1,1373.9453125,1374.5546875
EEGFp1,1389.28125,1389.9921875
EEGFp1,1399.234375,1399.84375
EEGFp1,1417.3125,1418.53125
EEGFp1,1459.15625,1460.0703125
EEGFp1,1470.4296875,1471.140625
EEGFp1,1482.2109375,1482.8203125
EEGFp1,1493.28125,1494.09375
EEGFp1,1498.359375,1500.59375
EEGFp1,1503.03125,1503.640625
EEGFp1,1524.96875,1525.578125
EEGFp1,1535.8359375,1536.953125
EEGFp1,1547.8203125,1548.9375
EEGFp1,1561.9375,1562.953125
EEGFp1,1583.875,1584.5859375
EEGFp1,1593.9296875,1594.7421875
EEGFp1,1610.9921875,1611.90625
EEGFp1,1614.75,1615.4609375
EEGFp1,1656.59375,1658.5234375
EEGFp1,1684.3203125,1684.9296875
EEGFp1,1689.90625,1691.4296875
EEGFp1,1699.7578125,1700.46875
EEGFp1,1710.015625,1710.7265625
EEGFp1,1807.0078125,1807.8203125
EEGFp1,1810.4609375,1811.0703125
EEGFp1,1820.109375,1821.2265625
EEGFp1,1839.1015625,1839.9140625
EEGFp1,1845.5,1846.4140625
EEGFp1,1882.46875,1883.078125
EEGFp1,1898.0078125,1899.6328125
EEGFp1,1902.2734375,1903.4921875
EEGFp1,1937.3125,1937.921875
EEGFp1,1989.6171875,1990.2265625
EEGFp1,1996.3203125,1997.03125
EEGFp1,2001.703125,2003.4296875
EEGFp1,2033.4921875,2034.3046875
EEGFp1,2129.0625,2129.9765625
EEGFp1,2170.1953125,2170.90625
EEGFp1,2187.765625,2188.375
EEGFp1,2200.4609375,2201.0703125
EEGFp1,2216.3046875,2217.21875
EEGFp1,2421.359375,2421.96875
EEGFp1,2503.1171875,2503.9296875
EEGFp1,3128.9453125,3129.65625
EEGFp1,3515.1875,3515.796875
EEGFp1,3535.6015625,3536.2109375
EEGFp1,3609.9453125,3610.65625
EEGFp1,3618.0703125,3618.8828125
EEGFp1,3695.4609375,3696.2734375
EEGFp1,3710.59375,3711.3046875
EEGFp2,42.96875,43.6796875
EEGFp2,69.78125,71.5078125
EEGFp2,213.1875,213.8984375
EEGFp2,219.28125,219.890625
EEGFp2,230.5546875,231.3671875
EEGFp2,248.9375,249.6484375
EEGFp2,310.3828125,310.9921875
EEGFp2,336.890625,337.5
EEGFp2,352.6328125,353.2421875
EEGFp2,376.1953125,376.8046875
EEGFp2,387.265625,387.875
EEGFp2,463.3359375,464.3515625
EEGFp2,530.875,531.5859375
EEGFp2,579.015625,580.234375
EEGFp2,803.5703125,804.1796875
EEGFp2,806.921875,807.53125
EEGFp2,871.921875,872.8359375
EEGFp2,896.1953125,900.2578125
EEGFp2,1028.6328125,1031.171875
EEGFp2,1032.390625,1034.3203125
EEGFp2,1060.5234375,1061.1328125
EEGFp2,1120.4453125,1121.0546875
EEGFp2,1160.6640625,1162.0859375
EEGFp2,1238.2578125,1239.171875
EEGFp2,1251.5625,1253.2890625
EEGFp2,1256.4375,1257.1484375
EEGFp2,1290.359375,1291.375
EEGFp2,1293.3046875,1294.21875
EEGFp2,1299.3984375,1300.109375
EEGFp2,1311.484375,1312.3984375
EEGFp2,1316.0546875,1317.6796875
EEGFp2,1344.796875,1345.609375
EEGFp2,1350.9921875,1352.109375
EEGFp2,1354.6484375,1355.2578125
EEGFp2,1362.0625,1362.875
EEGFp2,1366.125,1366.734375
EEGFp2,1369.578125,1371.9140625
EEGFp2,1373.4375,1374.453125
EEGFp2,1375.3671875,1376.1796875
EEGFp2,1389.078125,1389.890625
EEGFp2,1417.2109375,1419.4453125
EEGFp2,1435.796875,1436.8125
EEGFp2,1440.671875,1441.3828125
EEGFp2,1455.703125,1456.71875
EEGFp2,1459.4609375,1460.0703125
EEGFp2,1470.2265625,1471.75
EEGFp2,1476.828125,1477.5390625
EEGFp2,1493.28125,1494.296875
EEGFp2,1498.765625,1500.6953125
EEGFp2,1523.953125,1525.578125
EEGFp2,1535.9375,1536.953125
EEGFp2,1547.2109375,1548.8359375
EEGFp2,1562.0390625,1562.953125
EEGFp2,1583.3671875,1584.3828125
EEGFp2,1586.2109375,1587.734375
EEGFp2,1610.890625,1611.90625
EEGFp2,1614.75,1615.4609375
EEGFp2,1629.984375,1630.796875
EEGFp2,1645.7265625,1646.4375
EEGFp2,1648.9765625,1649.7890625
EEGFp2,1656.59375,1658.1171875
EEGFp2,1661.875,1662.5859375
EEGFp2,1679.6484375,1680.4609375
EEGFp2,1684.3203125,1684.9296875
EEGFp2,1689.90625,1691.4296875
EEGFp2,1710.1171875,1710.7265625
EEGFp2,1806.1953125,1806.8046875
EEGFp2,1825.390625,1826.1015625
EEGFp2,1830.0625,1830.671875
EEGFp2,1845.296875,1846.3125
EEGFp2,1881.859375,1883.078125
EEGFp2,1887.140625,1887.75
EEGFp2,1898.2109375,1899.6328125
EEGFp2,1902.8828125,1903.4921875
EEGFp2,1989.6171875,1990.2265625
EEGFp2,2033.4921875,2034.3046875
EEGFp2,2103.265625,2104.078125
EEGFp2,2129.0625,2129.9765625
EEGFp2,2183.3984375,2184.0078125
EEGFp2,2317.8671875,2318.4765625
EEGFp2,2440.1484375,2440.9609375
EEGFp2,3128.9453125,3129.5546875
EEGFp2,3324.1484375,3324.7578125
EEGFp2,3409.6640625,3410.2734375
EEGFp2,3452.9296875,3453.640625
EEGFp2,3618.0703125,3619.59375
EEGF7,11.7890625,12.5
EEGF7,69.578125,71.40625
EEGF7,82.0703125,82.78125
EEGF7,131.4296875,132.2421875
EEGF7,140.671875,141.28125
EEGF7,161.2890625,162
EEGF7,228.5234375,229.1328125
EEGF7,248.9375,249.6484375
EEGF7,253,253.609375
EEGF7,387.0625,387.7734375
EEGF7,495.125,495.734375
EEGF7,613.75,614.359375
EEGF7,809.2578125,810.171875
EEGF7,898.2265625,900.2578125
EEGF7,1028.6328125,1031.4765625
EEGF7,1032.4921875,1033.203125
EEGF7,1160.96875,1161.78125
EEGF7,1238.359375,1239.0703125
EEGF7,1251.5625,1252.984375
EEGF7,1290.765625,1291.375
EEGF7,1361.3515625,1361.9609375
EEGF7,1370.796875,1371.609375
EEGF7,1417.8203125,1418.4296875
EEGF7,1456.0078125,1457.53125
EEGF7,1459.359375,1460.0703125
EEGF7,1493.3828125,1494.1953125
EEGF7,1536.0390625,1536.75
EEGF7,1583.875,1584.5859375
EEGF7,1606.625,1607.234375
EEGF7,1755.921875,1756.734375
EEGF7,1887.2421875,1887.8515625
