Canale,Start_Time(s),End_Time(s)
EEGFp1,690.0234375,691.0390625
EEGFp1,717.140625,717.75
EEGFp1,738.46875,739.7890625
EEGFp1,764.265625,766.1953125
EEGFp1,773.1015625,773.7109375
EEGFp1,779.09375,779.703125
EEGFp1,783.359375,785.1875
EEGFp1,806.6171875,807.9375
EEGFp1,822.5625,823.375
EEGFp1,827.234375,829.0625
EEGFp1,833.0234375,834.140625
EEGFp1,836.2734375,837.1875
EEGFp1,869.1796875,869.7890625
EEGFp1,874.8671875,877
EEGFp1,882.1796875,883.09375
EEGFp1,885.734375,886.6484375
EEGFp1,903.1015625,904.421875
EEGFp1,913.96875,914.78125
EEGFp1,925.140625,928.0859375
EEGFp1,942.5078125,944.234375
EEGFp1,946.7734375,947.9921875
EEGFp1,951.2421875,952.8671875
EEGFp1,957.4375,958.453125
EEGFp1,963.734375,965.6640625
EEGFp1,971.25,972.265625
EEGFp1,975.2109375,976.328125
EEGFp1,980.796875,982.421875
EEGFp1,990.4453125,991.15625
EEGFp1,994.7109375,996.1328125
EEGFp1,1000.296875,1002.0234375
EEGFp1,1004.6640625,1005.2734375
EEGFp1,1012.1796875,1013.6015625
EEGFp1,1021.1171875,1021.7265625
EEGFp1,1034.015625,1036.046875
EEGFp1,1038.1796875,1040.109375
EEGFp1,1050.3671875,1051.3828125
EEGFp1,1053.3125,1054.0234375
EEGFp1,1086.7265625,1088.25
EEGFp1,1091.296875,1091.90625
EEGFp1,1112.625,1116.078125
EEGFp1,1123.8984375,1124.9140625
EEGFp1,1132.4296875,1133.75
EEGFp1,1137.9140625,1138.9296875
EEGFp1,1150.5078125,1151.7265625
EEGFp1,1159.2421875,1160.96875
EEGFp1,1166.3515625,1167.0625
EEGFp1,1172.2421875,1173.4609375
EEGFp1,1185.2421875,1186.0546875
EEGFp1,1195.3984375,1196.921875
EEGFp1,1202,1202.7109375
EEGFp1,1218.5546875,1220.5859375
EEGFp1,1223.4296875,1225.2578125
EEGFp1,1228.8125,1230.5390625
EEGFp1,1232.875,1234.09375
EEGFp1,1239.2734375,1239.984375
EEGFp1,1243.9453125,1245.0625
EEGFp1,1260.8046875,1261.6171875
EEGFp1,1262.53125,1263.953125
