Canale,Start_Time(s),End_Time(s)
EEGFp1,27.8359375,28.6484375
EEGFp1,29.765625,30.6796875
EEGFp1,31.8984375,32.9140625
EEGFp1,35.9609375,37.5859375
EEGFp1,43.6796875,44.59375
EEGFp1,51.09375,51.703125
EEGFp1,56.8828125,57.4921875
EEGFp1,59.421875,60.1328125
EEGFp1,67.546875,68.2578125
EEGFp1,73.3359375,73.9453125
EEGFp1,76.7890625,77.5
EEGFp1,80.4453125,81.15625
EEGFp1,84.7109375,85.828125
EEGFp1,104.3125,104.921875
EEGFp1,110.5078125,111.21875
EEGFp1,113.859375,115.078125
EEGFp1,117.921875,118.53125
EEGFp1,120.6640625,121.375
EEGFp1,127.3671875,129.6015625
EEGFp1,156.71875,157.328125
EEGFp1,166.1640625,166.875
EEGFp1,176.421875,177.1328125
EEGFp1,178.9609375,179.875
EEGFp1,186.578125,187.1875
EEGFp1,188.203125,189.421875
EEGFp1,214.609375,215.421875
EEGFp1,224.15625,225.578125
EEGFp1,231.0625,231.875
EEGFp1,239.4921875,240.1015625
EEGFp1,243.453125,245.3828125
EEGFp1,249.4453125,251.0703125
EEGFp1,258.1796875,258.9921875
EEGFp1,287.328125,287.9375
EEGFp1,302.765625,303.375
EEGFp1,306.828125,307.4375
EEGFp1,319.828125,320.84375
EEGFp1,344.5078125,345.1171875
EEGFp1,357.3046875,358.015625
EEGFp1,366.75,367.4609375
EEGFp1,379.34375,380.6640625
EEGFp1,387.5703125,388.28125
EEGFp1,389.5,390.109375
EEGFp1,419.96875,420.6796875
EEGFp1,442.109375,443.125
EEGFp1,484.4609375,485.0703125
EEGFp1,544.6875,545.296875
EEGFp1,737.453125,738.0625
EEGFp1,793.3125,794.0234375
EEGFp1,798.796875,799.40625
EEGFp1,1198.6484375,1199.5625
EEGFp1,1212.0546875,1213.375
EEGFp1,1247.09375,1247.8046875
EEGFp1,1285.6875,1286.90625
EEGFp1,1319.1015625,1319.9140625
EEGFp1,1349.671875,1350.28125
EEGFp1,1369.8828125,1371.1015625
EEGFp1,1375.875,1376.484375
EEGFp1,1426.453125,1427.46875
EEGFp1,1491.1484375,1493.1796875
EEGFp1,1522.0234375,1522.734375
EEGFp1,1617.2890625,1618.1015625
EEGFp1,1622.7734375,1623.890625
EEGFp1,1628.765625,1629.375
EEGFp1,1637.3984375,1638.109375
EEGFp1,1650.3984375,1651.2109375
EEGFp1,1654.96875,1656.2890625
EEGFp1,1662.3828125,1662.9921875
EEGFp1,1674.7734375,1675.484375
EEGFp1,1683.40625,1684.5234375
EEGFp1,1690.515625,1691.53125
EEGFp1,1696.203125,1697.625
EEGFp1,1701.9921875,1703.3125
EEGFp1,1709.5078125,1710.21875
EEGFp1,1714.7890625,1715.5
EEGFp1,1725.3515625,1726.1640625
EEGFp1,1729.921875,1730.53125
EEGFp1,1731.75,1732.5625
EEGFp1,1740.3828125,1741.1953125
EEGFp1,1743.9375,1744.6484375
EEGFp1,1746.171875,1746.78125
EEGFp1,1747.796875,1748.5078125
EEGFp1,1762.625,1764.5546875
EEGFp1,1770.8515625,1771.4609375
EEGFp1,1781.6171875,1783.546875
EEGFp1,1806.3984375,1807.6171875
EEGFp1,1812.59375,1813.5078125
EEGFp1,1821.53125,1823.359375
EEGFp1,1828.3359375,1828.9453125
EEGFp1,1829.859375,1830.46875
EEGFp1,1834.125,1835.953125
EEGFp1,1844.078125,1845.703125
EEGFp1,1876.78125,1877.4921875
EEGFp1,1906.7421875,1907.3515625
EEGFp1,1936.296875,1937.109375
EEGFp1,1946.65625,1947.3671875
EEGFp1,1952.2421875,1954.2734375
EEGFp1,1972.046875,1972.65625
EEGFp1,2003.2265625,2003.9375
EEGFp1,2022.1171875,2024.3515625
EEGFp1,2028.3125,2028.921875
EEGFp1,2032.171875,2034.1015625
EEGFp1,2036.3359375,2038.5703125
EEGFp1,2043.6484375,2044.8671875
EEGFp1,2059.8984375,2060.609375
EEGFp1,2064.9765625,2065.6875
EEGFp1,2069.34375,2070.96875
EEGFp1,2085.0859375,2085.796875
EEGFp1,2090.265625,2091.078125
EEGFp1,2111.4921875,2112.1015625
EEGFp1,2115.25,2115.859375
EEGFp1,2119.6171875,2120.9375
EEGFp1,2130.3828125,2131.1953125
EEGFp1,2135.15625,2136.4765625
EEGFp1,2149.8828125,2151.40625
EEGFp1,2169.3828125,2169.9921875
EEGFp1,2174.765625,2175.6796875
EEGFp1,2189.8984375,2192.03125
EEGFp1,2219.046875,2219.859375
EEGFp1,2287.90625,2288.515625
EEGFp1,2294.5078125,2295.21875
EEGFp1,2327.3125,2328.125
EEGFp1,2345.796875,2347.1171875
EEGFp1,2351.890625,2352.6015625
EEGFp1,2365.1953125,2366.109375
EEGFp1,2373.015625,2374.1328125
EEGFp1,2415.7734375,2416.7890625
EEGFp1,2430.8046875,2431.4140625
EEGFp1,2448.984375,2449.59375
EEGFp1,2578.375,2579.4921875
EEGFp1,2583.7578125,2584.3671875
